"wselev","depth","crossarea","wettedperimeter","surfacewidth","manningN","meanslope","velocity","discharge","volume","mvelocity","RTvar","RTmean","hR","island","wettedBperimeter","bank"
0.2,0.181676092125927,0.161506240197379,1.11867844710719,0.888,0.0245817010311947,0.01158892,1.20521790264206,0.19465021207429,1.61506240197379,1.20982531560519,4236.50653498701,16.2483984823544,0.144372353481039,1,1.11867844710719,0
0.21,0.190428199238776,0.170432142319632,1.14479855064799,0.894,0.0245817010311947,0.01158892,1.23014934065235,0.209656987500463,1.70432142319632,1.23492854544201,4208.41292516544,15.9126792325307,0.148875225447448,1,1.14479855064799,0
0.22,0.199551746524101,0.179396279786492,1.16589333530994,0.898,0.0245817010311947,0.01158892,1.25751341097888,0.225593227711233,1.79396279786492,1.26225521760191,4974.36672695405,15.9585566746935,0.153870233539676,1,1.16589333530994,0
0.23,0.209097245658598,0.188391819231782,1.17794293918533,0.9,0.0245817010311947,0.01158892,1.2903318218298,0.243087959327176,1.88391819231782,1.2953054507337,4407.07797794111,15.3805557860552,0.159932890605103,1,1.17794293918533,0
0.24,0.218150163315782,0.197424554313478,1.20515014931384,0.904,0.0245817010311947,0.01158892,1.31114147331144,0.258851521010428,1.97424554313478,1.31613171629262,4906.57865044337,15.3464740740284,0.163817391904139,1,1.20515014931384,0
0.25,0.227656090549927,0.206479985964783,1.21979797731026,0.906,0.0245817010311947,0.01158892,1.34009705308673,0.276703220712795,2.06479985964783,1.34500421025792,4089.8472464256,14.8280864793641,0.169273920604529,1,1.21979797731026,0
0.26,0.237147887052809,0.215560751729893,1.23475343682925,0.908,0.0245817010311947,0.01158892,1.36794671423733,0.294875622047436,2.15560751729893,1.37302037746082,3547.63880298964,14.3908149369065,0.174577972654554,1,1.23475343682925,0
0.27,0.246089712719344,0.22467792764765,1.26441943877282,0.912,0.0245817010311947,0.01158892,1.38416877234948,0.310992171286073,2.2467792764765,1.38933668763946,3861.28005155175,14.3616711669287,0.177692560520669,1,1.26441943877282,0
0.28,0.255540855962085,0.233814895459034,1.27854636663834,0.914,0.0245817010311947,0.01158892,1.41095559200351,0.329902434241641,2.33814895459034,1.41628446628962,3447.88233490099,14.0024478547915,0.182875569912885,1,1.27854636663834,0
0.29,0.264408756782678,0.242989194840684,1.30393433486835,0.918,0.0245817010311947,0.01158892,1.42877456585103,0.347176781364991,2.42989194840684,1.43400671362616,3340.42718663247,13.8240350760428,0.186350791096561,1,1.30393433486835,0
