year,month,day,labileC,celluloseC,ligninC,labileN,celluloseN,ligninN,labileP,celluloseP,ligninP,uptake
2012,2,10,4.591522391,0.108868545,9.382677817,0.22247047,5.988943165,0.142002422,0.010329634,0.000244924,0.021108387,0.000157121
2012,2,11,4.591522391,0.108868771,9.382677817,0.222470908,5.988943165,0.142002724,0.010329634,0.000244924,0.021108387,0.00015791
2012,2,12,4.591522391,0.108869014,9.382677817,0.222471484,5.988943165,0.142003057,0.010329634,0.000244925,0.021108387,0.000157446
2012,2,13,4.591522391,0.10886924,9.382677817,0.222471952,5.988943165,0.142003375,0.010329634,0.000244925,0.021108387,0.000156966
2012,2,14,4.591522391,0.108869482,9.382677817,0.222472375,5.988943165,0.142003677,0.010329634,0.000244926,0.021108387,0.000155691
2012,2,15,4.591522391,0.108869739,9.382677817,0.222472828,5.988943165,0.142003949,0.010329634,0.000244926,0.021108387,0.000153493
2012,2,16,4.591522391,0.10886995,9.382677817,0.222473419,5.988943165,0.142004236,0.010329634,0.000244927,0.021108387,0.000139652
2012,2,17,4.591522391,0.108870147,9.382677817,0.222473872,5.988943165,0.142004569,0.010329634,0.000244927,0.021108387,0.000154927
2012,2,18,4.591522391,0.108870404,9.382677817,0.222474295,5.988943165,0.142004901,0.010329634,0.000244928,0.021108387,0.000153654
2012,2,19,4.591522391,0.108870661,9.382677817,0.222474748,5.988943165,0.142005174,0.010329634,0.000244928,0.021108387,0.000152643
2012,2,20,4.591522391,0.108870888,9.382677817,0.222475201,5.988943165,0.142005476,0.010329634,0.000244929,0.021108387,0.000151225
2012,2,21,4.591522391,0.108871115,9.382677817,0.222475777,5.988943165,0.142005793,0.010329634,0.000244929,0.021108387,0.000150939
2012,2,22,4.591522391,0.108871357,9.382677817,0.22247623,5.988943165,0.142006096,0.010329634,0.00024493,0.021108387,0.000149483
2012,2,23,4.591522391,0.108871552,9.382677817,0.222476668,5.988943165,0.142006398,0.010329634,0.00024493,0.021108387,0.000147989
2012,2,24,4.591522391,0.108871795,9.382677817,0.222477107,5.988943165,0.142006685,0.010329634,0.000244931,0.021108387,0.000134373
2012,2,25,4.591522391,0.108872052,9.382677817,0.222477712,5.988943165,0.142007018,0.010329634,0.000244932,0.021108387,0.000146623
2012,2,26,4.591522391,0.108872294,9.382677817,0.222478136,5.988943165,0.14200732,0.010329634,0.000244932,0.021108387,0.000146489
2012,2,27,4.591522391,0.108872505,9.382677817,0.222478603,5.988943165,0.142007607,0.010329634,0.000244933,0.021108387,0.000145407
2012,2,28,4.591522391,0.108872732,9.382677817,0.222479041,5.988943165,0.14200794,0.010329634,0.000244933,0.021108387,0.000144494
2012,2,29,4.591522391,0.108872989,9.382677817,0.22247948,5.988943165,0.142008242,0.010329634,0.000244934,0.021108387,0.000166164
2012,3,1,4.591522391,0.108873216,9.382677817,0.222480071,5.988943165,0.142008514,0.010329634,0.000244934,0.021108387,0.000184868
2012,3,2,4.591522391,0.108873427,9.382677817,0.222480523,5.988943165,0.142008817,0.010329634,0.000244935,0.021108387,0.000175865
2012,3,3,4.591522391,0.108873684,9.382677817,0.222480962,5.988943165,0.142009134,0.010329634,0.000244935,0.021108387,0.000170822
2012,3,4,4.591522391,0.108873927,9.382677817,0.2224814,5.988943165,0.142009421,0.010329634,0.000244936,0.021108387,0.000169714
2012,3,5,4.591522391,0.108874153,9.382677817,0.222481853,5.988943165,0.142009769,0.010329634,0.000244936,0.021108387,0.000163585
2012,3,6,4.591522391,0.10887438,9.382677817,0.222482458,5.988943165,0.142010057,0.010329634,0.000244937,0.021108387,0.000158396
2012,3,7,4.591522391,0.108874637,9.382677817,0.222482896,5.988943165,0.142010343,0.010329634,0.000244937,0.021108387,0.000153651
2012,3,8,4.591522391,0.108874848,9.382677817,0.222483335,5.988943165,0.142010661,0.010329634,0.000244938,0.021108387,0.00014766
2012,3,9,4.591522391,0.108875061,9.382677817,0.222483773,5.988943165,0.142010948,0.010329634,0.000244938,0.021108387,0.00014395
2012,3,10,4.591522391,0.108875317,9.382677817,0.222484378,5.988943165,0.142011281,0.010329634,0.000244939,0.021108387,0.000141336
2012,3,11,4.591522391,0.108875544,9.382677817,0.222484831,5.988943165,0.142011599,0.010329634,0.000244939,0.021108387,0.000139773
2012,3,12,4.591522391,0.10887577,9.382677817,0.222485269,5.988943165,0.1420119,0.010329634,0.00024494,0.021108387,0.000136853
2012,3,13,4.591522391,0.108875997,9.382677817,0.222485708,5.988943165,0.142012203,0.010329634,0.00024494,0.021108387,0.00013341
2012,3,14,4.591522391,0.108876254,9.382677817,0.222486299,5.988943165,0.14201246,0.010329634,0.000244941,0.021108387,0.000129815
2012,3,15,4.591522391,0.108876466,9.382677817,0.222486751,5.988943165,0.142012823,0.010329634,0.000244941,0.021108387,0.000125842
2012,3,16,4.591522391,0.108876693,9.382677817,0.22248719,5.988943165,0.142013094,0.010329634,0.000244942,0.021108387,0.000124249
2012,3,17,4.591522391,0.10887695,9.382677817,0.222487642,5.988943165,0.142013412,0.010329634,0.000244943,0.021108387,0.000121243
2012,3,18,4.591522391,0.108877192,9.382677817,0.222488233,5.988943165,0.142013715,0.010329634,0.000244943,0.021108387,0.000119505
2012,3,19,4.591522391,0.108877388,9.382677817,0.222488672,5.988943165,0.142014001,0.010329634,0.000244944,0.021108387,0.000117596
2012,3,20,4.591522391,0.10887763,9.382677817,0.222489095,5.988943165,0.142014319,0.010329634,0.000244944,0.021108387,0.000115967
2012,3,21,4.591522391,0.108877887,9.382677817,0.222489548,5.988943165,0.142014637,0.010329634,0.000244945,0.021108387,0.000114917
2012,3,22,4.591522391,0.108878129,9.382677817,0.222490001,5.988943165,0.142014939,0.010329634,0.000244945,0.021108387,0.000112162
2012,3,23,4.591522391,0.108878341,9.382677817,0.222490592,5.988943165,0.142015226,0.010329634,0.000244946,0.021108387,0.000108953
2012,3,24,4.591522391,0.108878597,9.382677817,0.222491045,5.988943165,0.142015558,0.010329634,0.000244946,0.021108387,0.000100078
2012,3,25,4.591522391,0.108878809,9.382677817,0.222491468,5.988943165,0.142015831,0.010329634,0.000244947,0.021108387,0.000112234
2012,3,26,4.591522391,0.108879036,9.382677817,0.222491921,5.988943165,0.142016179,0.010329634,0.000244947,0.021108387,0.000111965
2012,3,27,4.591522391,0.108879278,9.382677817,0.222492527,5.988943165,0.142016451,0.010329634,0.000244948,0.021108387,0.00011154
2012,3,28,4.591522391,0.108879535,9.382677817,0.222492935,5.988943165,0.142016738,0.010329634,0.000244948,0.021108387,0.000105152
2012,3,29,4.591522391,0.108879747,9.382677817,0.222493432,5.988943165,0.142017055,0.010329634,0.000244949,0.021108387,0.000110737
2012,3,30,4.591522391,0.108879958,9.382677817,0.222493841,5.988943165,0.142017357,0.010329634,0.000244949,0.021108387,0.000111333
2012,3,31,4.591522391,0.10888023,9.382677817,0.222494279,5.988943165,0.142017676,0.010329634,0.00024495,0.021108387,0.000110418
2012,4,1,4.591522391,0.108880442,9.382677817,0.222494885,5.988943165,0.142018023,0.010329634,0.00024495,0.021108387,0.000101785
2012,4,2,4.591522391,0.108880683,9.382677817,0.222495323,5.988943165,0.142018295,0.010329634,0.000244951,0.021108387,0.000111281
2012,4,3,4.591522391,0.108880895,9.382677817,0.222495776,5.988943165,0.142018567,0.010329634,0.000244951,0.021108387,0.00010966
2012,4,4,4.591522391,0.108881153,9.382677817,0.222496214,5.988943165,0.142018885,0.010329634,0.000244952,0.021108387,0.000106321
2012,4,5,4.591522391,0.108881379,9.382677817,0.222496667,5.988943165,0.142019186,0.010329634,0.000244952,0.021108387,0.000105372
2012,4,6,4.591522391,0.108881606,9.382677817,0.222497258,5.988943165,0.142019504,0.010329634,0.000244953,0.021108387,0.000104344
2012,4,7,4.591522391,0.108881863,9.382677817,0.222497696,5.988943165,0.142019807,0.010329634,0.000244954,0.021108387,0.000102902
2012,4,8,4.591522391,0.108882105,9.382677817,0.222498149,5.988943165,0.142020124,0.010329634,0.000244954,0.021108387,0.000101489
2012,4,9,4.591522391,0.108882331,9.382677817,0.222498572,5.988943165,0.142020441,0.010329634,0.000244955,0.021108387,0.000100668
2012,4,10,4.591522391,0.108882543,9.382677817,0.222499193,5.988943165,0.142020714,0.010329634,0.000244955,0.021108387,9.97E-05
2012,4,11,4.591522391,0.1088828,9.382677817,0.222499631,5.988943165,0.142021046,0.010329634,0.000244956,0.021108387,0.000100311
2012,4,12,4.591522391,0.108882996,9.382677817,0.222500069,5.988943165,0.142021303,0.010329634,0.000244956,0.021108387,9.99E-05
2012,4,13,4.591522391,0.108883253,9.382677817,0.222500507,5.988943165,0.142021621,0.010329634,0.000244957,0.021108387,9.89E-05
2012,4,14,4.591522391,0.108883495,9.382677817,0.222501098,5.988943165,0.142021938,0.010329634,0.000244957,0.021108387,9.78E-05
2012,4,15,4.591522391,0.108883722,9.382677817,0.222501551,5.988943165,0.142022225,0.010329634,0.000244958,0.021108387,9.60E-05
2012,4,16,4.591522391,0.108883949,9.382677817,0.222502004,5.988943165,0.142022543,0.010329634,0.000244958,0.021108387,9.36E-05
2012,4,17,4.591522391,0.108884176,9.382677817,0.222502442,5.988943165,0.14202289,0.010329634,0.000244959,0.021108387,9.19E-05
2012,4,18,4.591522391,0.108884433,9.382677817,0.22250288,5.988943165,0.142023163,0.010329634,0.000244959,0.021108387,8.83E-05
2012,4,19,4.591522391,0.108884629,9.382677817,0.222503471,5.988943165,0.14202345,0.010329634,0.00024496,0.021108387,9.37E-05
2012,4,20,4.591522391,0.108884871,9.382677817,0.222503924,5.988943165,0.142023752,0.010329634,0.00024496,0.021108387,9.30E-05
2012,4,21,4.591522391,0.108885143,9.382677817,0.222504362,5.988943165,0.142024039,0.010329634,0.000244961,0.021108387,9.19E-05
2012,4,22,4.591522391,0.10888537,9.382677817,0.22250483,5.988943165,0.142024387,0.010329634,0.000244961,0.021108387,9.25E-05
2012,4,23,4.591522391,0.108885581,9.382677817,0.222505253,5.988943165,0.142024689,0.010329634,0.000244962,0.021108387,0.000101722
2012,4,24,4.591522391,0.108885793,9.382677817,0.222505844,5.988943165,0.142024961,0.010329634,0.000244962,0.021108387,0.000104542
2012,4,25,4.591522391,0.108886065,9.382677817,0.222506297,5.988943165,0.142025294,0.010329634,0.000244963,0.021108387,0.000103042
