year,month,day,hour,PAR
2013,7,4,7,104.9265196
2013,7,4,8,107.6839577
2013,7,4,9,67.06200667
2013,7,4,10,59.18102254
2013,7,4,11,88.86828618
2013,7,4,12,117.9578098
2013,7,4,13,68.86907061
2013,7,4,14,68.37003121
2013,7,4,15,68.6524401
2013,7,4,16,96.53005787
2013,7,4,17,42.577042
2013,7,4,18,44.69270952
2013,7,4,19,3.764406642
2013,7,4,20,0
2013,7,4,21,0
2013,7,4,22,0
2013,7,4,23,0
2013,7,5,0,0
2013,7,5,1,0
2013,7,5,2,0
2013,7,5,3,0
2013,7,5,4,0.09009368
2013,7,5,5,92.63175817
2013,7,5,6,141.6567036
2013,7,5,7,78.87983996
2013,7,5,8,92.63590031
2013,7,5,9,66.26932701
2013,7,5,10,80.49305531
2013,7,5,11,87.494494
2013,7,5,12,66.43526575
2013,7,5,13,63.32714749
2013,7,5,14,58.46222516
2013,7,5,15,48.27403946
2013,7,5,16,41.90128345
2013,7,5,17,15.50900791
2013,7,5,18,37.07817798
2013,7,5,19,2.011003931
2013,7,5,20,0
2013,7,5,21,0
2013,7,5,22,0
2013,7,5,23,0
2013,7,6,0,0
2013,7,6,1,0
2013,7,6,2,0
2013,7,6,3,0
2013,7,6,4,0.131867324
2013,7,6,5,77.07375805
2013,7,6,6,147.1288178
2013,7,6,7,188.8719692
2013,7,6,8,133.1050101
2013,7,6,9,96.1557731
2013,7,6,10,68.72769224
2013,7,6,11,65.47173326
2013,7,6,12,71.61018893
2013,7,6,13,106.991976
2013,7,6,14,91.42390069
2013,7,6,15,62.09213923
2013,7,6,16,35.75421199
2013,7,6,17,84.5211034
2013,7,6,18,23.37228508
2013,7,6,19,4.654867212
2013,7,6,20,0
2013,7,6,21,0
2013,7,6,22,0
2013,7,6,23,0
2013,7,7,0,0
2013,7,7,1,0
2013,7,7,2,0
2013,7,7,3,0
2013,7,7,4,0.036814687
2013,7,7,5,135.1053384
2013,7,7,6,202.7864979
2013,7,7,7,234.4497352
2013,7,7,8,152.903589
2013,7,7,9,211.4168578
2013,7,7,10,66.39483702
2013,7,7,11,101.8354379
2013,7,7,12,64.94723095
2013,7,7,13,148.2093607
2013,7,7,14,127.5598878
2013,7,7,15,125.9336991
2013,7,7,16,9.713381415
2013,7,7,17,115.6573664
2013,7,7,18,26.89085599
2013,7,7,19,6.475360952
2013,7,7,20,0
2013,7,7,21,0
2013,7,7,22,0
2013,7,7,23,0
2013,7,8,0,0
2013,7,8,1,0
2013,7,8,2,0
2013,7,8,3,0
2013,7,8,4,0.134521549
2013,7,8,5,45.65801496
2013,7,8,6,81.38091074
2013,7,8,7,124.3652259
2013,7,8,8,169.9328003
2013,7,8,9,92.26296142
2013,7,8,10,117.5355141
2013,7,8,11,81.06499662
2013,7,8,12,74.9388633
2013,7,8,13,98.16895629
2013,7,8,14,71.25390336
2013,7,8,15,69.51497334
2013,7,8,16,98.35412771
2013,7,8,17,75.27001799
2013,7,8,18,27.43926769
2013,7,8,19,2.745645262
2013,7,8,20,0
2013,7,8,21,0
2013,7,8,22,0
2013,7,8,23,0
2013,7,9,0,0
2013,7,9,1,0
2013,7,9,2,0
2013,7,9,3,0
2013,7,9,4,0.041730812
2013,7,9,5,12.47207238
2013,7,9,6,113.8632992
2013,7,9,7,117.7377201
2013,7,9,8,22.75830721
2013,7,9,9,87.55208791
2013,7,9,10,71.24901853
2013,7,9,11,64.50070806
2013,7,9,12,72.49621646
2013,7,9,13,36.03709488
2013,7,9,14,78.49686262
2013,7,9,15,74.07718422
2013,7,9,16,40.27916842
2013,7,9,17,61.29644347
2013,7,9,18,12.40960855
2013,7,9,19,2.565988451
2013,7,9,20,0
2013,7,9,21,0
2013,7,9,22,0
2013,7,9,23,0
2013,7,10,0,0
2013,7,10,1,0
2013,7,10,2,0
2013,7,10,3,0
2013,7,10,4,0.450285279
2013,7,10,5,18.75344779
2013,7,10,6,117.3447105
2013,7,10,7,81.70082612
2013,7,10,8,136.6057534
2013,7,10,9,73.31191057
2013,7,10,10,101.8176365
2013,7,10,11,62.93632887
2013,7,10,12,62.26336371
2013,7,10,13,77.43673223
2013,7,10,14,71.31637131
2013,7,10,15,91.14152008
2013,7,10,16,64.43916408
2013,7,10,17,18.45148776
2013,7,10,18,28.61563929
2013,7,10,19,6.416630516
2013,7,10,20,0
2013,7,10,21,0
2013,7,10,22,0
2013,7,10,23,0
2013,7,11,0,0
2013,7,11,1,0
2013,7,11,2,0
2013,7,11,3,0
2013,7,11,4,0.290761794
2013,7,11,5,47.7098498
2013,7,11,6,92.85521383
2013,7,11,7,122.9057341
2013,7,11,8,135.2895589
2013,7,11,9,110.9150109
2013,7,11,10,44.6291919
2013,7,11,11,53.71568389
2013,7,11,12,27.90660762
2013,7,11,13,63.13041687
2013,7,11,14,79.99433103
2013,7,11,15,75.45961396
2013,7,11,16,72.87699682
2013,7,11,17,75.06154396
2013,7,11,18,37.79046293
2013,7,11,19,2.922675961
2013,7,11,20,0
2013,7,11,21,0
2013,7,11,22,0
2013,7,11,23,0
2013,7,12,0,0
2013,7,12,1,0
2013,7,12,2,0
2013,7,12,3,0
2013,7,12,4,0.200130025
2013,7,12,5,7.243849037
2013,7,12,6,48.83634309
2013,7,12,7,204.0281316
2013,7,12,8,34.65208841
2013,7,12,9,75.04404512
2013,7,12,10,73.99533182
2013,7,12,11,74.22591993
2013,7,12,12,99.85432887
2013,7,12,13,105.0969159
2013,7,12,14,63.73891498
2013,7,12,15,54.39510015
2013,7,12,16,76.36940699
2013,7,12,17,34.98101922
2013,7,12,18,31.0644488
2013,7,12,19,4.144363732
2013,7,12,20,0
2013,7,12,21,0
2013,7,12,22,0
2013,7,12,23,0
2013,7,13,0,0
2013,7,13,1,0
2013,7,13,2,0
2013,7,13,3,0
2013,7,13,4,0.855899889
2013,7,13,5,72.10876145
2013,7,13,6,157.2511701
2013,7,13,7,160.4014947
2013,7,13,8,190.1458897
2013,7,13,9,121.5781581
2013,7,13,10,152.7815592
2013,7,13,11,147.6644462
2013,7,13,12,125.2671512
2013,7,13,13,217.3817068
2013,7,13,14,118.9620816
2013,7,13,15,177.4961421
2013,7,13,16,135.0495772
2013,7,13,17,190.4584993
2013,7,13,18,74.03760672
2013,7,13,19,11.50631511
2013,7,13,20,0
2013,7,13,21,0
2013,7,13,22,0
2013,7,13,23,0
2013,7,14,0,0
2013,7,14,1,0
2013,7,14,2,0
2013,7,14,3,0
2013,7,14,4,0.509873677
2013,7,14,5,63.27710176
2013,7,14,6,80.99469706
2013,7,14,7,165.1737069
2013,7,14,8,83.28213386
2013,7,14,9,129.7409161
2013,7,14,10,108.7923683
2013,7,14,11,58.7551781
2013,7,14,12,101.1161055
2013,7,14,13,69.85392462
2013,7,14,14,67.35611741
2013,7,14,15,47.39606324
2013,7,14,16,104.2269123
2013,7,14,17,48.66589098
2013,7,14,18,23.26468628
2013,7,14,19,3.240797135
2013,7,14,20,0
2013,7,14,21,0
2013,7,14,22,0
2013,7,14,23,0
2013,7,15,0,0
2013,7,15,1,0
2013,7,15,2,0
2013,7,15,3,0
2013,7,15,4,0.602794424
2013,7,15,5,71.51031434
2013,7,15,6,162.6326595
2013,7,15,7,252.8025422
2013,7,15,8,130.5182389
2013,7,15,9,75.45454602
2013,7,15,10,119.8063418
2013,7,15,11,102.8231527
2013,7,15,12,121.1773812
2013,7,15,13,78.8581765
2013,7,15,14,113.0443683
2013,7,15,15,115.1319799
2013,7,15,16,81.31050424
2013,7,15,17,61.95296064
2013,7,15,18,41.00880725
2013,7,15,19,2.9808298
2013,7,15,20,0
2013,7,15,21,0
2013,7,15,22,0
2013,7,15,23,0
2013,7,16,0,0
2013,7,16,1,0
2013,7,16,2,0
2013,7,16,3,0
2013,7,16,4,0.699363672
2013,7,16,5,0.349036153
2013,7,16,6,102.4924845
2013,7,16,7,115.4469106
2013,7,16,8,89.35649795
2013,7,16,9,122.3505731
2013,7,16,10,89.01504205
2013,7,16,11,93.9620992
2013,7,16,12,169.8023962
2013,7,16,13,80.24323611
2013,7,16,14,62.05106836
2013,7,16,15,77.57397865
2013,7,16,16,129.9757441
2013,7,16,17,115.8867842
2013,7,16,18,13.67276172
2013,7,16,19,3.264775801
2013,7,16,20,0
2013,7,16,21,0
2013,7,16,22,0
2013,7,16,23,0
2013,7,17,0,0
2013,7,17,1,0
2013,7,17,2,0
2013,7,17,3,0
2013,7,17,4,0.692904292
2013,7,17,5,60.16490751
2013,7,17,6,115.7946837
2013,7,17,7,163.648468
2013,7,17,8,145.0226014
2013,7,17,9,96.55786736
2013,7,17,10,65.71067661
2013,7,17,11,94.78708561
2013,7,17,12,125.1173156
2013,7,17,13,93.87747636
2013,7,17,14,73.81343006
2013,7,17,15,74.56453414
2013,7,17,16,49.41382014
2013,7,17,17,121.4589812
2013,7,17,18,41.62914031
2013,7,17,19,5.039038036
2013,7,17,20,0
2013,7,17,21,0
2013,7,17,22,0
2013,7,17,23,0
2013,7,18,0,0
2013,7,18,1,0
2013,7,18,2,0
2013,7,18,3,0
2013,7,18,4,0.501822367
2013,7,18,5,88.92748315
2013,7,18,6,150.7963558
2013,7,18,7,108.3737599
2013,7,18,8,124.0147071
2013,7,18,9,111.4946624
2013,7,18,10,135.9465649
2013,7,18,11,140.5850093
2013,7,18,12,161.2876809
2013,7,18,13,111.6561578
2013,7,18,14,100.107542
2013,7,18,15,67.05955301
2013,7,18,16,39.99131453
2013,7,18,17,37.31130516
2013,7,18,18,50.52719134
2013,7,18,19,4.921555778
2013,7,18,20,0
2013,7,18,21,0
2013,7,18,22,0
2013,7,18,23,0
2013,7,19,0,0
2013,7,19,1,0
2013,7,19,2,0
2013,7,19,3,0
2013,7,19,4,0.17896204
2013,7,19,5,62.94300112
2013,7,19,6,62.08777953
2013,7,19,7,117.3990147
2013,7,19,8,94.69619342
2013,7,19,9,113.9531061
2013,7,19,10,55.65040111
2013,7,19,11,103.9120609
2013,7,19,12,40.87722545
2013,7,19,13,103.3982718
2013,7,19,14,86.23755402
2013,7,19,15,78.09289498
2013,7,19,16,64.7336045
2013,7,19,17,39.93557542
2013,7,19,18,21.37652833
2013,7,19,19,3.405907433
2013,7,19,20,0
2013,7,19,21,0
2013,7,19,22,0
2013,7,19,23,0
2013,7,20,0,0
2013,7,20,1,0
2013,7,20,2,0
2013,7,20,3,0
2013,7,20,4,0.259167582
2013,7,20,5,32.37083414
2013,7,20,6,126.9860903
2013,7,20,7,93.99937183
2013,7,20,8,90.91065633
2013,7,20,9,54.24853419
2013,7,20,10,99.54430886
2013,7,20,11,60.11471257
2013,7,20,12,71.15282937
2013,7,20,13,65.16492002
2013,7,20,14,88.30967001
2013,7,20,15,70.61725599
2013,7,20,16,64.9682822
2013,7,20,17,34.03930091
2013,7,20,18,42.25944641
2013,7,20,19,3.051956718
2013,7,20,20,0
2013,7,20,21,0
2013,7,20,22,0
2013,7,20,23,0
2013,7,21,0,0
2013,7,21,1,0
2013,7,21,2,0
2013,7,21,3,0
2013,7,21,4,0.471912192
2013,7,21,5,10.70869337
2013,7,21,6,24.50955165
2013,7,21,7,182.256068
2013,7,21,8,97.4387761
2013,7,21,9,122.3271239
2013,7,21,10,99.22665359
2013,7,21,11,116.3669602
2013,7,21,12,100.2358131
2013,7,21,13,104.304953
2013,7,21,14,75.82954399
2013,7,21,15,78.33129043
2013,7,21,16,66.54533818
2013,7,21,17,63.30861455
2013,7,21,18,26.24951302
2013,7,21,19,6.21663833
2013,7,21,20,0
2013,7,21,21,0
2013,7,21,22,0
2013,7,21,23,0
2013,7,22,0,0
2013,7,22,1,0
2013,7,22,2,0
2013,7,22,3,0
2013,7,22,4,0.082349894
2013,7,22,5,82.53908061
2013,7,22,6,105.1652197
2013,7,22,7,310.2169538
2013,7,22,8,174.649712
2013,7,22,9,154.3983288
2013,7,22,10,104.845422
2013,7,22,11,202.9615389
2013,7,22,12,116.2902185
2013,7,22,13,126.0382222
2013,7,22,14,126.5468204
2013,7,22,15,101.5025728
2013,7,22,16,111.9904913
2013,7,22,17,52.69817534
2013,7,22,18,32.11848919
2013,7,22,19,5.573932892
2013,7,22,20,0
2013,7,22,21,0
2013,7,22,22,0
2013,7,22,23,0
2013,7,23,0,0
2013,7,23,1,0
2013,7,23,2,0
2013,7,23,3,0
2013,7,23,4,0.290375665
2013,7,23,5,71.27012069
2013,7,23,6,20.60620579
2013,7,23,7,85.46803436
2013,7,23,8,86.73689152
2013,7,23,9,115.6878809
2013,7,23,10,73.00360181
2013,7,23,11,121.7512378
2013,7,23,12,99.4820502
2013,7,23,13,59.92811573
2013,7,23,14,70.45424476
2013,7,23,15,77.87614718
2013,7,23,16,45.80839519
2013,7,23,17,73.02363872
2013,7,23,18,47.17096333
2013,7,23,19,1.905724493
2013,7,23,20,0
2013,7,23,21,0
2013,7,23,22,0
2013,7,23,23,0
2013,7,24,0,0
2013,7,24,1,0
2013,7,24,2,0
2013,7,24,3,0
2013,7,24,4,0.060032165
2013,7,24,5,32.58369817
2013,7,24,6,89.36563295
2013,7,24,7,235.4375342
2013,7,24,8,139.6510594
2013,7,24,9,55.97951361
2013,7,24,10,67.59880428
2013,7,24,11,32.44217316
2013,7,24,12,81.573491
2013,7,24,13,77.39175335
2013,7,24,14,70.37018458
2013,7,24,15,101.5210083
2013,7,24,16,34.38119265
2013,7,24,17,53.27123241
2013,7,24,18,23.00754126
2013,7,24,19,3.932312883
2013,7,24,20,0
2013,7,24,21,0
2013,7,24,22,0
2013,7,24,23,0
2013,7,25,0,0
2013,7,25,1,0
2013,7,25,2,0
2013,7,25,3,0
2013,7,25,4,0.251516374
2013,7,25,5,13.31404638
2013,7,25,6,54.86997971
2013,7,25,7,145.786839
2013,7,25,8,167.3215408
2013,7,25,9,105.3676083
2013,7,25,10,80.00637923
2013,7,25,11,56.90739378
2013,7,25,12,105.616491
2013,7,25,13,90.92373473
2013,7,25,14,77.78212296
2013,7,25,15,84.14665379
2013,7,25,16,66.3021953
2013,7,25,17,65.58336139
2013,7,25,18,33.18399611
2013,7,25,19,2.78191702
2013,7,25,20,0
2013,7,25,21,0
2013,7,25,22,0
2013,7,25,23,0
2013,7,26,0,0
2013,7,26,1,0
2013,7,26,2,0
2013,7,26,3,0
2013,7,26,4,0.278761969
2013,7,26,5,90.2961039
2013,7,26,6,108.237946
2013,7,26,7,134.1848743
2013,7,26,8,79.91610095
2013,7,26,9,118.4944991
2013,7,26,10,72.90057203
2013,7,26,11,105.6477511
2013,7,26,12,105.8662086
2013,7,26,13,104.9360411
2013,7,26,14,103.9756361
2013,7,26,15,77.25879747
2013,7,26,16,37.1809855
2013,7,26,17,85.7434788
2013,7,26,18,4.603460533
2013,7,26,19,3.446248227
2013,7,26,20,0
2013,7,26,21,0
2013,7,26,22,0
2013,7,26,23,0
2013,7,27,0,0
2013,7,27,1,0
2013,7,27,2,0
2013,7,27,3,0
2013,7,27,4,0.554471195
2013,7,27,5,59.60352204
2013,7,27,6,259.8689515
2013,7,27,7,152.33537
2013,7,27,8,244.6164381
2013,7,27,9,319.9410801
2013,7,27,10,156.3716134
2013,7,27,11,254.176992
2013,7,27,12,216.7748152
2013,7,27,13,214.7850933
2013,7,27,14,156.566604
2013,7,27,15,135.0611786
2013,7,27,16,220.0387508
2013,7,27,17,147.9984792
2013,7,27,18,36.79663765
2013,7,27,19,0.131020444
2013,7,27,20,0
2013,7,27,21,0
2013,7,27,22,0
2013,7,27,23,0
2013,7,28,0,0
2013,7,28,1,0
2013,7,28,2,0
2013,7,28,3,0
2013,7,28,4,0.404523181
2013,7,28,5,47.39379862
2013,7,28,6,123.9188541
2013,7,28,7,74.0652665
2013,7,28,8,137.3652432
2013,7,28,9,176.1184207
2013,7,28,10,94.2705311
2013,7,28,11,108.2750099
2013,7,28,12,89.20427573
2013,7,28,13,63.51051619
2013,7,28,14,57.82819168
2013,7,28,15,72.95222336
2013,7,28,16,71.18761345
2013,7,28,17,50.6953111
2013,7,28,18,42.41236282
2013,7,28,19,5.204643802
2013,7,28,20,0
2013,7,28,21,0
2013,7,28,22,0
2013,7,28,23,0
2013,7,29,0,0
2013,7,29,1,0
2013,7,29,2,0
2013,7,29,3,0
2013,7,29,4,0.031594145
2013,7,29,5,7.831431829
2013,7,29,6,121.0717213
2013,7,29,7,144.4115978
2013,7,29,8,135.0233816
2013,7,29,9,98.07393767
2013,7,29,10,87.3833163
2013,7,29,11,133.7976319
2013,7,29,12,140.7092998
2013,7,29,13,83.26919993
2013,7,29,14,57.46831969
2013,7,29,15,70.85193982
2013,7,29,16,66.43951502
2013,7,29,17,79.58840401
2013,7,29,18,24.00505854
2013,7,29,19,3.803940421
2013,7,29,20,0
2013,7,29,21,0
2013,7,29,22,0
2013,7,29,23,0
2013,7,30,0,0
2013,7,30,1,0
2013,7,30,2,0
2013,7,30,3,0
2013,7,30,4,0.898949337
2013,7,30,5,108.3161362
2013,7,30,6,39.41376899
2013,7,30,7,134.0509855
2013,7,30,8,186.2357199
2013,7,30,9,104.9318772
2013,7,30,10,104.0430407
2013,7,30,11,118.8014195
2013,7,30,12,110.1934866
2013,7,30,13,102.2513833
2013,7,30,14,103.7172184
2013,7,30,15,76.72574154
2013,7,30,16,95.44913211
2013,7,30,17,103.5674919
2013,7,30,18,53.45665584
2013,7,30,19,6.963513312
2013,7,30,20,0
2013,7,30,21,0
2013,7,30,22,0
2013,7,30,23,0
2013,7,31,0,0
2013,7,31,1,0
2013,7,31,2,0
2013,7,31,3,0
2013,7,31,4,0.221621951
2013,7,31,5,69.69416792
2013,7,31,6,83.45634978
2013,7,31,7,134.320726
2013,7,31,8,128.5475727
2013,7,31,9,88.81938844
2013,7,31,10,123.3414816
2013,7,31,11,111.0692644
2013,7,31,12,61.87284363
2013,7,31,13,98.44334385
2013,7,31,14,99.69869766
2013,7,31,15,80.09065919
2013,7,31,16,81.22736811
2013,7,31,17,24.62428843
2013,7,31,18,7.636284043
2013,7,31,19,4.865273997
2013,7,31,20,0
2013,7,31,21,0
2013,7,31,22,0
2013,7,31,23,0
2013,8,1,0,0
2013,8,1,1,0
2013,8,1,2,0
2013,8,1,3,0
2013,8,1,4,0.033165832
2013,8,1,5,51.05645059
2013,8,1,6,50.90313805
2013,8,1,7,135.4496201
2013,8,1,8,200.1711277
2013,8,1,9,139.9480952
2013,8,1,10,70.05186275
2013,8,1,11,134.942549
2013,8,1,12,110.7559249
2013,8,1,13,67.41684229
2013,8,1,14,89.41791197
2013,8,1,15,96.32071079
2013,8,1,16,81.1841571
2013,8,1,17,41.22557992
2013,8,1,18,13.20565213
2013,8,1,19,1.018430694
2013,8,1,20,0
2013,8,1,21,0
2013,8,1,22,0
2013,8,1,23,0
2013,8,2,0,0
2013,8,2,1,0
2013,8,2,2,0
2013,8,2,3,0
2013,8,2,4,0.055080672
2013,8,2,5,15.51832114
2013,8,2,6,53.36160828
2013,8,2,7,130.16924
2013,8,2,8,82.39853362
2013,8,2,9,115.5455979
2013,8,2,10,114.8703113
2013,8,2,11,147.0273475
2013,8,2,12,134.1162303
2013,8,2,13,93.28700726
2013,8,2,14,93.74142751
2013,8,2,15,85.06125151
2013,8,2,16,85.89166083
2013,8,2,17,9.26584489
2013,8,2,18,23.66326071
2013,8,2,19,1.236351667
2013,8,2,20,0
2013,8,2,21,0
2013,8,2,22,0
2013,8,2,23,0
2013,8,3,0,0
2013,8,3,1,0
2013,8,3,2,0
2013,8,3,3,0
2013,8,3,4,0.000658494
2013,8,3,5,1.258633183
2013,8,3,6,95.64241325
2013,8,3,7,141.7733417
2013,8,3,8,146.8857368
2013,8,3,9,102.6773364
2013,8,3,10,98.32049435
2013,8,3,11,110.251323
2013,8,3,12,78.57134014
2013,8,3,13,91.76454162
2013,8,3,14,71.13496261
2013,8,3,15,95.34140865
2013,8,3,16,49.16978135
2013,8,3,17,42.37284251
2013,8,3,18,39.28320414
2013,8,3,19,0.853675078
2013,8,3,20,0
2013,8,3,21,0
2013,8,3,22,0
2013,8,3,23,0
2013,8,4,0,0
2013,8,4,1,0
2013,8,4,2,0
2013,8,4,3,0
2013,8,4,4,0.004493152
2013,8,4,5,23.55191139
2013,8,4,6,51.15859841
2013,8,4,7,125.965566
2013,8,4,8,174.2639308
2013,8,4,9,122.4546653
2013,8,4,10,93.58942862
2013,8,4,11,111.0599067
2013,8,4,12,86.36147413
2013,8,4,13,99.89824531
2013,8,4,14,91.02097042
2013,8,4,15,82.08161017
2013,8,4,16,44.50832691
2013,8,4,17,36.83318135
2013,8,4,18,9.489190492
2013,8,4,19,0.773984306
2013,8,4,20,0
2013,8,4,21,0
2013,8,4,22,0
2013,8,4,23,0
2013,8,5,0,0
2013,8,5,1,0
2013,8,5,2,0
2013,8,5,3,0
2013,8,5,4,0.048797251
2013,8,5,5,28.46473247
2013,8,5,6,34.35131849
2013,8,5,7,42.67002852
2013,8,5,8,80.87008524
2013,8,5,9,67.68974324
2013,8,5,10,107.1527303
2013,8,5,11,86.17674958
2013,8,5,12,127.6745925
2013,8,5,13,137.2114899
2013,8,5,14,149.5305337
2013,8,5,15,63.30339259
2013,8,5,16,87.59743025
2013,8,5,17,29.2043825
2013,8,5,18,16.12812568
2013,8,5,19,1.503975861
2013,8,5,20,0
2013,8,5,21,0
2013,8,5,22,0
2013,8,5,23,0
2013,8,6,0,0
2013,8,6,1,0
2013,8,6,2,0
2013,8,6,3,0
2013,8,6,4,0.00457303
2013,8,6,5,11.11838452
2013,8,6,6,51.63846045
2013,8,6,7,113.7027527
2013,8,6,8,82.91593933
2013,8,6,9,51.66933661
2013,8,6,10,76.84863881
2013,8,6,11,72.37586662
2013,8,6,12,50.11735051
2013,8,6,13,42.98868551
2013,8,6,14,45.64554215
2013,8,6,15,51.77294677
2013,8,6,16,34.81254412
2013,8,6,17,25.17212932
2013,8,6,18,10.63635677
2013,8,6,19,0.5513914
2013,8,6,20,0
2013,8,6,21,0
2013,8,6,22,0
2013,8,6,23,0
2013,8,7,0,0
2013,8,7,1,0
2013,8,7,2,0
2013,8,7,3,0
2013,8,7,4,0.022609032
2013,8,7,5,1.904503903
2013,8,7,6,24.29992969
2013,8,7,7,64.90441033
2013,8,7,8,167.1763836
2013,8,7,9,79.6589845
2013,8,7,10,64.68240172
2013,8,7,11,80.35821462
2013,8,7,12,31.74196439
2013,8,7,13,82.28003379
2013,8,7,14,50.22326286
2013,8,7,15,81.49887926
2013,8,7,16,35.06503902
2013,8,7,17,32.16874344
2013,8,7,18,11.98312839
2013,8,7,19,0.73762914
2013,8,7,20,0
2013,8,7,21,0
2013,8,7,22,0
2013,8,7,23,0
2013,8,8,0,0
2013,8,8,1,0
2013,8,8,2,0
2013,8,8,3,0
2013,8,8,4,0.063465509
2013,8,8,5,9.676253434
2013,8,8,6,54.84422676
2013,8,8,7,265.0629452
2013,8,8,8,80.86413016
2013,8,8,9,137.9727395
2013,8,8,10,142.2189504
2013,8,8,11,118.7875825
2013,8,8,12,64.06689576
2013,8,8,13,87.9590153
2013,8,8,14,102.1297161
2013,8,8,15,64.84576782
2013,8,8,16,86.57980871
2013,8,8,17,67.83435371
2013,8,8,18,27.22299433
2013,8,8,19,1.175334288
2013,8,8,20,0
2013,8,8,21,0
2013,8,8,22,0
2013,8,8,23,0
2013,8,9,0,0
2013,8,9,1,0
2013,8,9,2,0
2013,8,9,3,0
2013,8,9,4,0.025502709
2013,8,9,5,61.3022987
2013,8,9,6,148.3140652
2013,8,9,7,133.2489389
2013,8,9,8,201.1042665
2013,8,9,9,126.9701829
2013,8,9,10,121.3265601
2013,8,9,11,145.2931729
2013,8,9,12,99.96585671
2013,8,9,13,143.8550863
2013,8,9,14,149.7809218
2013,8,9,15,117.322646
2013,8,9,16,92.85460794
2013,8,9,17,43.95199201
2013,8,9,18,21.07681013
2013,8,9,19,0.883021816
2013,8,9,20,0
2013,8,9,21,0
2013,8,9,22,0
2013,8,9,23,0
2013,8,10,0,0
2013,8,10,1,0
2013,8,10,2,0
2013,8,10,3,0
2013,8,10,4,0.014896286
2013,8,10,5,26.09829171
2013,8,10,6,37.45784893
2013,8,10,7,51.0878878
2013,8,10,8,88.53925038
2013,8,10,9,80.85615562
2013,8,10,10,135.0155022
2013,8,10,11,45.19580268
2013,8,10,12,59.71164319
2013,8,10,13,25.55087075
2013,8,10,14,49.84588097
2013,8,10,15,53.2455425
2013,8,10,16,40.99735131
2013,8,10,17,18.91970076
2013,8,10,18,4.826284019
2013,8,10,19,0.658800133
2013,8,10,20,0
2013,8,10,21,0
2013,8,10,22,0
2013,8,10,23,0
2013,8,11,0,0
2013,8,11,1,0
2013,8,11,2,0
2013,8,11,3,0
2013,8,11,4,0.008501987
2013,8,11,5,8.125092646
2013,8,11,6,49.96771716
2013,8,11,7,272.2234597
2013,8,11,8,134.8064335
2013,8,11,9,81.37441541
2013,8,11,10,110.4125519
2013,8,11,11,81.19787855
2013,8,11,12,78.57892958
2013,8,11,13,69.21042493
2013,8,11,14,51.51784216
2013,8,11,15,64.16849619
2013,8,11,16,65.055072
2013,8,11,17,36.28344147
2013,8,11,18,10.66432447
2013,8,11,19,0.395653261
2013,8,11,20,0
2013,8,11,21,0
2013,8,11,22,0
2013,8,11,23,0
2013,8,12,0,0
2013,8,12,1,0
2013,8,12,2,0
2013,8,12,3,0
2013,8,12,4,0.004736517
2013,8,12,5,18.14331607
2013,8,12,6,29.54230433
2013,8,12,7,123.4425334
2013,8,12,8,135.9942243
2013,8,12,9,73.24002782
2013,8,12,10,114.4714244
2013,8,12,11,97.23409363
2013,8,12,12,73.82998875
2013,8,12,13,66.54951185
2013,8,12,14,91.93220635
2013,8,12,15,53.25750076
2013,8,12,16,60.75833669
2013,8,12,17,56.91942795
2013,8,12,18,15.94132224
2013,8,12,19,0.03052355
2013,8,12,20,0
2013,8,12,21,0
2013,8,12,22,0
2013,8,12,23,0
2013,8,13,0,0
2013,8,13,1,0
2013,8,13,2,0
2013,8,13,3,0
2013,8,13,4,0.067989461
2013,8,13,5,18.53360957
2013,8,13,6,93.26749078
2013,8,13,7,162.6172076
2013,8,13,8,262.554575
2013,8,13,9,110.1780315
2013,8,13,10,100.1392112
2013,8,13,11,97.77204071
2013,8,13,12,72.2747001
2013,8,13,13,54.68975136
2013,8,13,14,98.0475105
2013,8,13,15,72.92769803
2013,8,13,16,73.46850263
2013,8,13,17,51.93864328
2013,8,13,18,13.13015889
2013,8,13,19,1.316280337
2013,8,13,20,0
2013,8,13,21,0
2013,8,13,22,0
2013,8,13,23,0
2013,8,14,0,0
2013,8,14,1,0
2013,8,14,2,0
2013,8,14,3,0
2013,8,14,4,0.058767392
2013,8,14,5,18.53148325
2013,8,14,6,72.84264755
2013,8,14,7,66.65682373
2013,8,14,8,166.150182
2013,8,14,9,109.8495972
2013,8,14,10,65.93909576
2013,8,14,11,54.56870086
2013,8,14,12,49.2151564
2013,8,14,13,78.29023185
2013,8,14,14,76.74233136
2013,8,14,15,35.77874522
2013,8,14,16,51.05304382
2013,8,14,17,40.58453308
2013,8,14,18,9.355141852
2013,8,14,19,0.138942743
2013,8,14,20,0
2013,8,14,21,0
2013,8,14,22,0
2013,8,14,23,0
2013,8,15,0,0
2013,8,15,1,0
2013,8,15,2,0
2013,8,15,3,0
2013,8,15,4,0.051295775
2013,8,15,5,43.18608981
2013,8,15,6,69.66884526
2013,8,15,7,71.22117507
2013,8,15,8,186.7668303
2013,8,15,9,75.96196483
2013,8,15,10,94.87110518
2013,8,15,11,123.1852185
2013,8,15,12,70.85394245
2013,8,15,13,110.9393331
2013,8,15,14,92.85573626
2013,8,15,15,85.87254578
2013,8,15,16,73.28934982
2013,8,15,17,23.00762873
2013,8,15,18,13.52571991
2013,8,15,19,1.300052254
2013,8,15,20,0
2013,8,15,21,0
2013,8,15,22,0
