year,month,day,labileC,celluloseC,ligninC,labileN,celluloseN,ligninN,labileP,celluloseP,ligninP,uptake
2012,6,21,171.5002505,4.067555345,350.4570942,8.311961546,223.696013,5.305506581,0.385827335,0.009150856,0.788429908,8.76E-05
2012,6,22,171.5002505,4.067563244,350.4570942,8.311978455,223.696013,5.305518447,0.385827335,0.009150873,0.788429908,8.51E-05
2012,6,23,171.5002505,4.067572847,350.4570942,8.311994826,223.696013,5.305529171,0.385827335,0.009150895,0.788429908,8.20E-05
2012,6,24,171.5002505,4.06758133,350.4570942,8.312010637,223.696013,5.305539312,0.385827335,0.009150914,0.788429908,7.88E-05
2012,6,25,171.5002505,4.067590362,350.4570942,8.312033261,223.696013,5.305552893,0.385827335,0.009150934,0.788429908,7.60E-05
2012,6,26,171.5002505,4.06759769,350.4570942,8.31205073,223.696013,5.305565297,0.385827335,0.009150951,0.788429908,7.41E-05
2012,6,27,171.5002505,4.067608436,350.4570942,8.31206709,223.696013,5.305574901,0.385827335,0.009150975,0.788429908,7.18E-05
2012,6,28,171.5002505,4.067615204,350.4570942,8.31208401,223.696013,5.305587339,0.385827335,0.00915099,0.788429908,6.94E-05
2012,6,29,171.5002505,4.067624796,350.4570942,8.312105536,223.696013,5.305598051,0.385827335,0.009151012,0.788429908,5.48E-05
2012,6,30,171.5002505,4.067634399,350.4570942,8.312122445,223.696013,5.305608775,0.385827335,0.009151034,0.788429908,7.11E-05
2012,7,1,171.5002505,4.067642882,350.4570942,8.312138816,223.696013,5.305620641,0.385827335,0.009151053,0.788429908,6.99E-05
2012,7,2,171.5002505,4.06765077,350.4570942,8.312155725,223.696013,5.305632497,0.385827335,0.00915107,0.788429908,6.30E-05
2012,7,3,171.5002505,4.067659241,350.4570942,8.312172646,223.696013,5.305642649,0.385827335,0.009151089,0.788429908,6.91E-05
2012,7,4,171.5002505,4.067669416,350.4570942,8.312194171,223.696013,5.305655647,0.385827335,0.009151112,0.788429908,6.74E-05
2012,7,5,171.5002505,4.067676756,350.4570942,8.31221108,223.696013,5.305666371,0.385827335,0.009151129,0.788429908,6.52E-05
2012,7,6,171.5002505,4.067685205,350.4570942,8.312226902,223.696013,5.305678237,0.385827335,0.009151148,0.788429908,6.30E-05
2012,7,7,171.5002505,4.067695379,350.4570942,8.312243811,223.696013,5.305690093,0.385827335,0.009151171,0.788429908,6.09E-05
2012,7,8,171.5002505,4.067703862,350.4570942,8.312266435,223.696013,5.305700245,0.385827335,0.00915119,0.788429908,5.87E-05
2012,7,9,171.5002505,4.06771231,350.4570942,8.312282806,223.696013,5.305711551,0.385827335,0.009151209,0.788429908,4.90E-05
2012,7,10,171.5002505,4.067720222,350.4570942,8.312299715,223.696013,5.305722846,0.385827335,0.009151227,0.788429908,6.03E-05
2012,7,11,171.5002505,4.067730396,350.4570942,8.312315537,223.696013,5.30573469,0.385827335,0.009151249,0.788429908,5.90E-05
2012,7,12,171.5002505,4.067737736,350.4570942,8.312337612,223.696013,5.305745974,0.385827335,0.009151266,0.788429908,5.81E-05
2012,7,13,171.5002505,4.067747328,350.4570942,8.31235507,223.696013,5.305757292,0.385827335,0.009151288,0.788429908,5.70E-05
