year,month,day,hour,PAR
2013,12,1,6,9.149706356
2013,12,1,7,8.366141865
2013,12,1,8,289.590041
2013,12,1,9,270.9953334
2013,12,1,10,403.6378362
2013,12,1,11,237.253151
2013,12,1,12,241.1012452
2013,12,1,13,356.0567784
2013,12,1,14,316.5950279
2013,12,1,15,124.4667647
2013,12,1,16,197.8855582
2013,12,1,17,17.1406874
2013,12,1,18,29.25064249
2013,12,1,19,3.096723716
2013,12,1,20,0
2013,12,1,21,0
2013,12,1,22,0
2013,12,1,23,0
2013,12,2,0,0
2013,12,2,1,0
2013,12,2,2,0
2013,12,2,3,0
2013,12,2,4,0
2013,12,2,5,0.003762612
2013,12,2,6,4.089729951
2013,12,2,7,23.2605455
2013,12,2,8,54.83284429
2013,12,2,9,103.2661433
2013,12,2,10,139.4373033
2013,12,2,11,124.7487767
2013,12,2,12,28.09830596
2013,12,2,13,132.1019013
2013,12,2,14,53.73863858
2013,12,2,15,36.67297484
2013,12,2,16,41.17130874
2013,12,2,17,4.383875177
2013,12,2,18,6.480023176
2013,12,2,19,0.855503913
2013,12,2,20,0
2013,12,2,21,0
2013,12,2,22,0
2013,12,2,23,0
2013,12,3,0,0
2013,12,3,1,0
2013,12,3,2,0
2013,12,3,3,0
2013,12,3,4,0
2013,12,3,5,0.021218557
2013,12,3,6,11.28868365
2013,12,3,7,31.63528602
2013,12,3,8,8.274668921
2013,12,3,9,138.3652098
2013,12,3,10,245.273105
2013,12,3,11,251.8226729
2013,12,3,12,228.1746606
2013,12,3,13,168.767235
2013,12,3,14,115.3029416
2013,12,3,15,96.81225569
2013,12,3,16,7.367981965
2013,12,3,17,27.12053131
2013,12,3,18,19.51739335
2013,12,3,19,0.704945475
2013,12,3,20,0
2013,12,3,21,0
2013,12,3,22,0
2013,12,3,23,0
2013,12,4,0,0
2013,12,4,1,0
2013,12,4,2,0
2013,12,4,3,0
2013,12,4,4,0
2013,12,4,5,0.004220049
2013,12,4,6,4.755118715
2013,12,4,7,20.57850186
2013,12,4,8,79.08759633
2013,12,4,9,78.54310217
2013,12,4,10,222.6376117
2013,12,4,11,172.9193372
2013,12,4,12,160.1125772
2013,12,4,13,93.23738377
2013,12,4,14,179.1760637
2013,12,4,15,83.55361243
2013,12,4,16,58.3050921
2013,12,4,17,19.96598763
2013,12,4,18,12.29069388
2013,12,4,19,0.549678531
2013,12,4,20,0
2013,12,4,21,0
2013,12,4,22,0
2013,12,4,23,0
2013,12,5,0,0
2013,12,5,1,0
2013,12,5,2,0
2013,12,5,3,0
2013,12,5,4,0
2013,12,5,5,0.046316359
2013,12,5,6,12.97098963
2013,12,5,7,47.75821183
2013,12,5,8,153.7824696
2013,12,5,9,205.2355277
2013,12,5,10,278.882997
2013,12,5,11,186.6735628
2013,12,5,12,171.4064861
2013,12,5,13,199.9391549
2013,12,5,14,147.6117271
2013,12,5,15,97.14078785
2013,12,5,16,85.1381495
2013,12,5,17,32.11459968
2013,12,5,18,11.70193771
2013,12,5,19,0.41657811
2013,12,5,20,0
2013,12,5,21,0
2013,12,5,22,0
2013,12,5,23,0
2013,12,6,0,0
2013,12,6,1,0
2013,12,6,2,0
2013,12,6,3,0
2013,12,6,4,0
2013,12,6,5,0.005098054
2013,12,6,6,11.41754808
2013,12,6,7,110.4947567
2013,12,6,8,216.9113857
2013,12,6,9,300.7779599
2013,12,6,10,312.8980072
2013,12,6,11,276.2136444
2013,12,6,12,330.3690982
2013,12,6,13,252.4983804
2013,12,6,14,209.4883763
2013,12,6,15,75.27602098
2013,12,6,16,65.7818168
2013,12,6,17,73.30090333
2013,12,6,18,7.210496676
2013,12,6,19,2.012053003
2013,12,6,20,0
2013,12,6,21,0
2013,12,6,22,0
2013,12,6,23,0
2013,12,7,0,0
2013,12,7,1,0
2013,12,7,2,0
2013,12,7,3,0
2013,12,7,4,0
2013,12,7,5,0.011113776
2013,12,7,6,3.365846938
2013,12,7,7,17.00033028
2013,12,7,8,70.80563507
2013,12,7,9,84.94452999
2013,12,7,10,107.4955964
2013,12,7,11,142.7824586
2013,12,7,12,96.65163296
2013,12,7,13,66.66539787
2013,12,7,14,56.83287342
2013,12,7,15,36.07194459
2013,12,7,16,36.58643995
2013,12,7,17,24.68619809
2013,12,7,18,3.904268762
2013,12,7,19,0.805362253
2013,12,7,20,0
2013,12,7,21,0
2013,12,7,22,0
2013,12,7,23,0
2013,12,8,0,0
2013,12,8,1,0
2013,12,8,2,0
2013,12,8,3,0
2013,12,8,4,0
2013,12,8,5,0.001354843
2013,12,8,6,1.551041699
2013,12,8,7,11.75697074
2013,12,8,8,2.36464733
2013,12,8,9,34.89624027
2013,12,8,10,23.77583254
2013,12,8,11,24.93230702
2013,12,8,12,35.48794566
2013,12,8,13,31.64258807
2013,12,8,14,9.067006839
2013,12,8,15,12.37072657
2013,12,8,16,20.44234395
2013,12,8,17,6.986680672
2013,12,8,18,1.260058375
2013,12,8,19,0.209843016
2013,12,8,20,0
2013,12,8,21,0
2013,12,8,22,0
2013,12,8,23,0
2013,12,9,0,0
2013,12,9,1,0
2013,12,9,2,0
2013,12,9,3,0
2013,12,9,4,0
2013,12,9,5,0.022880526
2013,12,9,6,2.496110999
2013,12,9,7,8.242694937
2013,12,9,8,22.6832191
2013,12,9,9,34.4786438
2013,12,9,10,54.59346387
2013,12,9,11,54.21501803
2013,12,9,12,34.1197718
2013,12,9,13,49.2662152
2013,12,9,14,53.68257077
2013,12,9,15,20.82134257
2013,12,9,16,19.2482679
2013,12,9,17,21.01478855
2013,12,9,18,0.680320616
2013,12,9,19,0.083294187
2013,12,9,20,0
2013,12,9,21,0
2013,12,9,22,0
2013,12,9,23,0
2013,12,10,0,0
2013,12,10,1,0
2013,12,10,2,0
2013,12,10,3,0
2013,12,10,4,0
2013,12,10,5,0.010798526
2013,12,10,6,0.410943353
2013,12,10,7,4.990888436
2013,12,10,8,43.77318385
2013,12,10,9,15.55595551
2013,12,10,10,42.61060477
2013,12,10,11,32.33487677
2013,12,10,12,23.15451704
2013,12,10,13,25.04281738
2013,12,10,14,26.11845321
2013,12,10,15,16.85591214
2013,12,10,16,7.632877865
2013,12,10,17,11.57955151
2013,12,10,18,1.809852347
2013,12,10,19,0.158246278
2013,12,10,20,0
2013,12,10,21,0
2013,12,10,22,0
2013,12,10,23,0
2013,12,11,0,0
2013,12,11,1,0
2013,12,11,2,0
2013,12,11,3,0
2013,12,11,4,0
2013,12,11,5,0.017465029
2013,12,11,6,6.05667543
2013,12,11,7,15.94347265
2013,12,11,8,151.7262648
2013,12,11,9,34.88032736
2013,12,11,10,166.5196466
2013,12,11,11,145.2956354
2013,12,11,12,84.9966033
2013,12,11,13,135.9976998
2013,12,11,14,162.8211309
2013,12,11,15,23.4683129
2013,12,11,16,15.88232938
2013,12,11,17,40.6049878
2013,12,11,18,6.566601905
2013,12,11,19,0.140503671
2013,12,11,20,0
2013,12,11,21,0
2013,12,11,22,0
2013,12,11,23,0
2013,12,12,0,0
2013,12,12,1,0
2013,12,12,2,0
2013,12,12,3,0
2013,12,12,4,0
2013,12,12,5,0.003790415
2013,12,12,6,1.847861872
2013,12,12,7,9.12638044
2013,12,12,8,14.6875981
2013,12,12,9,71.13262493
2013,12,12,10,95.78144767
2013,12,12,11,62.80667066
2013,12,12,12,43.76603447
2013,12,12,13,70.31184815
2013,12,12,14,27.79951432
2013,12,12,15,36.38932544
2013,12,12,16,27.32287868
2013,12,12,17,2.573172333
2013,12,12,18,7.709579966
2013,12,12,19,0.063727391
2013,12,12,20,0
2013,12,12,21,0
2013,12,12,22,0
2013,12,12,23,0
2013,12,13,0,0
2013,12,13,1,0
2013,12,13,2,0
2013,12,13,3,0
2013,12,13,4,0
2013,12,13,5,0.027036732
2013,12,13,6,0.500958903
2013,12,13,7,21.51380316
2013,12,13,8,62.30954929
2013,12,13,9,280.3892861
2013,12,13,10,141.314829
2013,12,13,11,212.471628
2013,12,13,12,115.3311594
2013,12,13,13,158.1175866
2013,12,13,14,151.8068412
2013,12,13,15,96.14923158
2013,12,13,16,64.72381035
2013,12,13,17,46.02611721
2013,12,13,18,1.428836102
2013,12,13,19,0.719353911
2013,12,13,20,0
2013,12,13,21,0
2013,12,13,22,0
2013,12,13,23,0
2013,12,14,0,0
2013,12,14,1,0
2013,12,14,2,0
2013,12,14,3,0
2013,12,14,4,0
2013,12,14,5,0.00786219
2013,12,14,6,0.890054264
2013,12,14,7,10.64509878
2013,12,14,8,20.87130188
2013,12,14,9,53.51373778
2013,12,14,10,72.19327123
2013,12,14,11,65.8473865
2013,12,14,12,24.1132701
2013,12,14,13,73.3406046
2013,12,14,14,20.56480173
2013,12,14,15,25.13722362
2013,12,14,16,32.51974971
2013,12,14,17,4.845184045
2013,12,14,18,2.680342404
2013,12,14,19,0.212507239
2013,12,14,20,0
2013,12,14,21,0
2013,12,14,22,0
2013,12,14,23,0
2013,12,15,0,0
2013,12,15,1,0
2013,12,15,2,0
2013,12,15,3,0
2013,12,15,4,0
2013,12,15,5,0.006174453
2013,12,15,6,5.362608194
2013,12,15,7,10.21297306
2013,12,15,8,76.28366099
2013,12,15,9,110.3705434
2013,12,15,10,148.1081331
2013,12,15,11,87.42033769
2013,12,15,12,61.31871331
2013,12,15,13,54.70549669
2013,12,15,14,82.68451935
2013,12,15,15,36.0696141
2013,12,15,16,41.86302332
2013,12,15,17,31.04744804
2013,12,15,18,4.950886217
2013,12,15,19,0.81942131
2013,12,15,20,0
2013,12,15,21,0
2013,12,15,22,0
2013,12,15,23,0
2013,12,16,0,0
2013,12,16,1,0
2013,12,16,2,0
2013,12,16,3,0
2013,12,16,4,0
2013,12,16,5,0.004734582
2013,12,16,6,0.707860437
2013,12,16,7,12.86911749
2013,12,16,8,19.83563237
2013,12,16,9,15.93879167
2013,12,16,10,51.68471833
2013,12,16,11,41.53312602
2013,12,16,12,45.35497159
2013,12,16,13,48.41988947
2013,12,16,14,51.83546932
2013,12,16,15,14.3125229
2013,12,16,16,12.95393363
2013,12,16,17,16.44233832
2013,12,16,18,2.487127584
2013,12,16,19,0.217970437
2013,12,16,20,0
2013,12,16,21,0
2013,12,16,22,0
2013,12,16,23,0
2013,12,17,0,0
2013,12,17,1,0
2013,12,17,2,0
2013,12,17,3,0
2013,12,17,4,0
2013,12,17,5,0.007426791
2013,12,17,6,1.215373451
2013,12,17,7,4.662089941
2013,12,17,8,16.19322168
2013,12,17,9,34.32615843
2013,12,17,10,39.17448643
2013,12,17,11,64.93566766
2013,12,17,12,30.49456387
2013,12,17,13,35.34086128
2013,12,17,14,38.00338426
2013,12,17,15,9.369196879
2013,12,17,16,12.46100927
2013,12,17,17,4.801851469
2013,12,17,18,2.69108576
2013,12,17,19,0.071880936
2013,12,17,20,0
2013,12,17,21,0
2013,12,17,22,0
2013,12,17,23,0
2013,12,18,0,0
2013,12,18,1,0
2013,12,18,2,0
2013,12,18,3,0
2013,12,18,4,0
2013,12,18,5,0.015912601
2013,12,18,6,3.787035669
2013,12,18,7,26.03895424
2013,12,18,8,37.68387759
2013,12,18,9,131.3587793
2013,12,18,10,184.5133988
2013,12,18,11,133.6971707
2013,12,18,12,95.96376445
2013,12,18,13,140.6972987
2013,12,18,14,65.35189083
2013,12,18,15,54.72080978
2013,12,18,16,5.14834444
2013,12,18,17,17.32085627
2013,12,18,18,10.32513025
2013,12,18,19,1.416932582
2013,12,18,20,0
2013,12,18,21,0
2013,12,18,22,0
2013,12,18,23,0
2013,12,19,0,0
2013,12,19,1,0
2013,12,19,2,0
2013,12,19,3,0
2013,12,19,4,0
2013,12,19,5,0.043912917
2013,12,19,6,2.55950378
2013,12,19,7,33.60354687
2013,12,19,8,189.5052751
2013,12,19,9,293.5648869
2013,12,19,10,553.1284988
2013,12,19,11,391.6777336
2013,12,19,12,406.8700273
2013,12,19,13,365.307958
2013,12,19,14,343.3856507
2013,12,19,15,375.1551607
2013,12,19,16,252.7697832
2013,12,19,17,76.10029673
2013,12,19,18,59.15591539
2013,12,19,19,0.6371861
2013,12,19,20,0
2013,12,19,21,0
2013,12,19,22,0
2013,12,19,23,0
2013,12,20,0,0
2013,12,20,1,0
2013,12,20,2,0
2013,12,20,3,0
2013,12,20,4,0
2013,12,20,5,0.011321317
2013,12,20,6,4.260335137
2013,12,20,7,15.72504891
2013,12,20,8,103.7827399
2013,12,20,9,84.6504659
2013,12,20,10,110.0344186
2013,12,20,11,110.5212025
2013,12,20,12,143.0972827
2013,12,20,13,125.0419829
2013,12,20,14,45.72314826
2013,12,20,15,42.17032286
2013,12,20,16,55.91960709
2013,12,20,17,12.53472285
2013,12,20,18,3.53622547
2013,12,20,19,0.124037812
2013,12,20,20,0
2013,12,20,21,0
2013,12,20,22,0
2013,12,20,23,0
2013,12,21,0,0
2013,12,21,1,0
2013,12,21,2,0
2013,12,21,3,0
2013,12,21,4,0
2013,12,21,5,0.028929332
2013,12,21,6,3.733478967
2013,12,21,7,45.95457124
2013,12,21,8,72.94886547
2013,12,21,9,189.8198096
2013,12,21,10,173.0644658
2013,12,21,11,126.6401267
2013,12,21,12,123.917703
2013,12,21,13,135.0783401
2013,12,21,14,70.17444422
2013,12,21,15,57.3633554
2013,12,21,16,106.6227696
2013,12,21,17,4.394560177
2013,12,21,18,6.719732429
2013,12,21,19,0.859048413
2013,12,21,20,0
2013,12,21,21,0
2013,12,21,22,0
2013,12,21,23,0
2013,12,22,0,0
2013,12,22,1,0
2013,12,22,2,0
2013,12,22,3,0
2013,12,22,4,0
2013,12,22,5,0.007529379
2013,12,22,6,2.961753463
2013,12,22,7,29.73846903
2013,12,22,8,34.15770393
2013,12,22,9,72.743471
2013,12,22,10,78.22305055
2013,12,22,11,65.75439186
2013,12,22,12,49.27086634
2013,12,22,13,88.73119157
2013,12,22,14,51.23301193
2013,12,22,15,35.93039073
2013,12,22,16,16.50424961
2013,12,22,17,18.11920246
2013,12,22,18,6.197764433
2013,12,22,19,0.049535078
2013,12,22,20,0
2013,12,22,21,0
2013,12,22,22,0
2013,12,22,23,0
2013,12,23,0,0
2013,12,23,1,0
2013,12,23,2,0
2013,12,23,3,0
2013,12,23,4,0
2013,12,23,5,0.013211989
2013,12,23,6,0.030842165
2013,12,23,7,6.912056705
2013,12,23,8,108.090102
2013,12,23,9,214.0403532
2013,12,23,10,273.3563097
2013,12,23,11,279.5472821
2013,12,23,12,201.7119068
2013,12,23,13,181.8367053
2013,12,23,14,167.9101435
2013,12,23,15,116.3731295
2013,12,23,16,135.6718582
2013,12,23,17,3.203130497
2013,12,23,18,25.76526914
2013,12,23,19,0.28822838
2013,12,23,20,0
2013,12,23,21,0
2013,12,23,22,0
2013,12,23,23,0
2013,12,24,0,0
2013,12,24,1,0
2013,12,24,2,0
2013,12,24,3,0
2013,12,24,4,0
2013,12,24,5,0.02935996
2013,12,24,6,0.171001379
2013,12,24,7,22.8450201
2013,12,24,8,81.52619241
2013,12,24,9,187.1964615
2013,12,24,10,201.1945346
2013,12,24,11,223.0105837
2013,12,24,12,106.2174148
2013,12,24,13,135.6459078
2013,12,24,14,69.74347477
2013,12,24,15,109.3826563
2013,12,24,16,29.32247566
2013,12,24,17,41.50001678
2013,12,24,18,6.47137915
2013,12,24,19,0.874280799
2013,12,24,20,0
2013,12,24,21,0
2013,12,24,22,0
2013,12,24,23,0
2013,12,25,0,0
2013,12,25,1,0
2013,12,25,2,0
2013,12,25,3,0
2013,12,25,4,0
2013,12,25,5,0.009892621
2013,12,25,6,2.790996289
2013,12,25,7,24.66270905
2013,12,25,8,47.8715214
2013,12,25,9,95.44503984
2013,12,25,10,124.6641373
2013,12,25,11,142.9638498
2013,12,25,12,124.8438778
2013,12,25,13,112.060712
2013,12,25,14,1.732067723
2013,12,25,15,37.0702281
2013,12,25,16,16.88294388
2013,12,25,17,14.68390368
2013,12,25,18,6.307384211
2013,12,25,19,0.769383214
2013,12,25,20,0
2013,12,25,21,0
2013,12,25,22,0
2013,12,25,23,0
2013,12,26,0,0
2013,12,26,1,0
2013,12,26,2,0
2013,12,26,3,0
2013,12,26,4,0
2013,12,26,5,0.034423788
2013,12,26,6,1.698468668
2013,12,26,7,8.6402981
2013,12,26,8,269.4161329
2013,12,26,9,378.2889472
2013,12,26,10,352.9438797
2013,12,26,11,283.3713011
2013,12,26,12,255.032373
2013,12,26,13,220.7490186
2013,12,26,14,105.7459161
2013,12,26,15,74.13106602
2013,12,26,16,61.86750055
2013,12,26,17,79.49810841
2013,12,26,18,5.893698635
2013,12,26,19,0.05686361
2013,12,26,20,0
2013,12,26,21,0
2013,12,26,22,0
2013,12,26,23,0
2013,12,27,0,0
2013,12,27,1,0
2013,12,27,2,0
2013,12,27,3,0
2013,12,27,4,0
2013,12,27,5,0.01250474
2013,12,27,6,0.802990378
2013,12,27,7,21.69723808
2013,12,27,8,119.9541064
2013,12,27,9,227.4231529
2013,12,27,10,399.5993159
2013,12,27,11,208.5417675
2013,12,27,12,337.5572517
2013,12,27,13,222.9437007
2013,12,27,14,243.8751012
2013,12,27,15,143.8267883
2013,12,27,16,153.8521466
2013,12,27,17,36.73676141
2013,12,27,18,21.25875355
2013,12,27,19,2.45309749
2013,12,27,20,0
2013,12,27,21,0
2013,12,27,22,0
2013,12,27,23,0
2013,12,28,0,0
2013,12,28,1,0
2013,12,28,2,0
2013,12,28,3,0
2013,12,28,4,0
2013,12,28,5,0.005024092
2013,12,28,6,10.04502515
2013,12,28,7,76.51788783
2013,12,28,8,265.2168734
2013,12,28,9,365.2719921
2013,12,28,10,360.8292602
2013,12,28,11,329.848635
2013,12,28,12,343.4726529
2013,12,28,13,266.0687951
2013,12,28,14,359.6553432
2013,12,28,15,170.1649671
2013,12,28,16,47.87977277
2013,12,28,17,35.87062903
2013,12,28,18,39.19912806
2013,12,28,19,1.652276095
2013,12,28,20,0
2013,12,28,21,0
2013,12,28,22,0
2013,12,28,23,0
2013,12,29,0,0
2013,12,29,1,0
2013,12,29,2,0
2013,12,29,3,0
2013,12,29,4,0
2013,12,29,5,0.009874109
2013,12,29,6,1.387441186
2013,12,29,7,16.61028946
2013,12,29,8,22.04826105
2013,12,29,9,60.93527457
2013,12,29,10,59.41623594
2013,12,29,11,54.7708606
2013,12,29,12,70.19381106
2013,12,29,13,43.74348703
2013,12,29,14,50.78524799
2013,12,29,15,25.09632684
2013,12,29,16,30.64646049
2013,12,29,17,20.65401447
2013,12,29,18,3.649118038
2013,12,29,19,0.299518404
2013,12,29,20,0
2013,12,29,21,0
2013,12,29,22,0
2013,12,29,23,0
2013,12,30,0,0
2013,12,30,1,0
2013,12,30,2,0
2013,12,30,3,0
2013,12,30,4,0
2013,12,30,5,0.032162024
2013,12,30,6,1.077744103
2013,12,30,7,26.31298902
2013,12,30,8,41.70116824
2013,12,30,9,125.2086589
2013,12,30,10,119.4250976
2013,12,30,11,126.3160743
2013,12,30,12,107.4342093
2013,12,30,13,91.98376358
2013,12,30,14,84.5865942
2013,12,30,15,53.58981275
2013,12,30,16,37.29077168
2013,12,30,17,3.861075467
2013,12,30,18,15.38591844
2013,12,30,19,0.669129757
2013,12,30,20,0
2013,12,30,21,0
2013,12,30,22,0
2013,12,30,23,0
2013,12,31,0,0
2013,12,31,1,0
2013,12,31,2,0
2013,12,31,3,0
2013,12,31,4,0
2013,12,31,5,0.015701453
2013,12,31,6,10.65015324
2013,12,31,7,20.87079642
2013,12,31,8,219.8428868
2013,12,31,9,127.0318826
2013,12,31,10,256.847105
2013,12,31,11,164.6460064
2013,12,31,12,137.9123074
2013,12,31,13,127.9134326
2013,12,31,14,39.17136348
2013,12,31,15,49.76464302
2013,12,31,16,46.77525753
2013,12,31,17,31.44946354
2013,12,31,18,1.366053562
2013,12,31,19,0.735842728
2013,12,31,20,0
2013,12,31,21,0
2013,12,31,22,0
2013,12,31,23,0
2014,1,1,0,0
2014,1,1,1,0
2014,1,1,2,0
2014,1,1,3,0
2014,1,1,4,0
2014,1,1,5,0
2014,1,1,6,0.029952664
2014,1,1,7,20.44910936
2014,1,1,8,69.52667612
2014,1,1,9,273.7883366
2014,1,1,10,157.606623
2014,1,1,11,292.1829767
2014,1,1,12,303.5276789
2014,1,1,13,99.89183595
2014,1,1,14,131.0868887
2014,1,1,15,68.12148877
2014,1,1,16,35.8315894
2014,1,1,17,1.654592279
2014,1,1,18,0
2014,1,1,19,0
2014,1,1,20,0
2014,1,1,21,0
2014,1,1,22,0
2014,1,1,23,0
2014,1,2,0,0
2014,1,2,1,0
2014,1,2,2,0
2014,1,2,3,0
2014,1,2,4,0
2014,1,2,5,0
2014,1,2,6,0.009138678
2014,1,2,7,2.619912058
2014,1,2,8,27.49682923
2014,1,2,9,69.91933138
2014,1,2,10,65.47892771
2014,1,2,11,86.42321915
2014,1,2,12,52.45015977
2014,1,2,13,37.80371707
2014,1,2,14,62.02852933
2014,1,2,15,38.18597043
2014,1,2,16,11.54262511
2014,1,2,17,0.188597945
2014,1,2,18,0
2014,1,2,19,0
2014,1,2,20,0
2014,1,2,21,0
2014,1,2,22,0
2014,1,2,23,0
2014,1,3,0,0
2014,1,3,1,0
2014,1,3,2,0
2014,1,3,3,0
2014,1,3,4,0
2014,1,3,5,0
2014,1,3,6,0.043281344
2014,1,3,7,16.92473267
2014,1,3,8,93.54484615
2014,1,3,9,157.5943562
2014,1,3,10,226.1976906
2014,1,3,11,174.3105561
2014,1,3,12,131.7490941
2014,1,3,13,119.7222443
2014,1,3,14,27.91267491
2014,1,3,15,84.15702427
2014,1,3,16,35.84335235
2014,1,3,17,2.399919855
2014,1,3,18,0
2014,1,3,19,0
2014,1,3,20,0
2014,1,3,21,0
2014,1,3,22,0
2014,1,3,23,0
2014,1,4,0,0
2014,1,4,1,0
2014,1,4,2,0
2014,1,4,3,0
2014,1,4,4,0
2014,1,4,5,0
2014,1,4,6,0.157040196
2014,1,4,7,9.293561649
2014,1,4,8,151.5706957
2014,1,4,9,285.2728208
2014,1,4,10,465.6937969
2014,1,4,11,405.6854555
2014,1,4,12,357.9460873
2014,1,4,13,408.6217891
2014,1,4,14,43.40371679
2014,1,4,15,97.18060693
2014,1,4,16,47.10696552
2014,1,4,17,1.283489612
2014,1,4,18,0
2014,1,4,19,0
2014,1,4,20,0
2014,1,4,21,0
2014,1,4,22,0
2014,1,4,23,0
2014,1,5,0,0
2014,1,5,1,0
2014,1,5,2,0
2014,1,5,3,0
2014,1,5,4,0
2014,1,5,5,0
2014,1,5,6,0.084436955
2014,1,5,7,11.92470704
2014,1,5,8,73.80712612
2014,1,5,9,194.0718171
2014,1,5,10,233.4935776
2014,1,5,11,270.6012054
2014,1,5,12,237.5458723
2014,1,5,13,145.8431415
2014,1,5,14,131.8935768
2014,1,5,15,42.61447529
2014,1,5,16,28.50134291
2014,1,5,17,1.623228257
2014,1,5,18,0
2014,1,5,19,0
2014,1,5,20,0
2014,1,5,21,0
2014,1,5,22,0
2014,1,5,23,0
2014,1,6,0,0
2014,1,6,1,0
2014,1,6,2,0
2014,1,6,3,0
2014,1,6,4,0
2014,1,6,5,0
2014,1,6,6,0.058354542
2014,1,6,7,45.08316247
2014,1,6,8,166.8814281
2014,1,6,9,334.3788306
2014,1,6,10,817.5494983
2014,1,6,11,439.5462625
2014,1,6,12,418.3625675
2014,1,6,13,358.753999
2014,1,6,14,202.0143382
2014,1,6,15,196.3283348
2014,1,6,16,53.13305222
2014,1,6,17,3.966262395
2014,1,6,18,0
2014,1,6,19,0
2014,1,6,20,0
2014,1,6,21,0
2014,1,6,22,0
2014,1,6,23,0
2014,1,7,0,0
2014,1,7,1,0
2014,1,7,2,0
2014,1,7,3,0
2014,1,7,4,0
2014,1,7,5,0
2014,1,7,6,0.061118777
2014,1,7,7,8.686905629
2014,1,7,8,51.77146404
2014,1,7,9,111.2014023
2014,1,7,10,170.4485362
2014,1,7,11,100.3313489
2014,1,7,12,136.22252
2014,1,7,13,77.71953911
2014,1,7,14,89.70817154
2014,1,7,15,21.62457539
2014,1,7,16,16.03024034
2014,1,7,17,1.344665896
2014,1,7,18,0
2014,1,7,19,0
2014,1,7,20,0
2014,1,7,21,0
2014,1,7,22,0
2014,1,7,23,0
2014,1,8,0,0
2014,1,8,1,0
2014,1,8,2,0
2014,1,8,3,0
2014,1,8,4,0
2014,1,8,5,0
2014,1,8,6,0.083686956
2014,1,8,7,17.8609339
2014,1,8,8,129.3475799
2014,1,8,9,256.9266477
2014,1,8,10,340.3948549
2014,1,8,11,311.3703347
2014,1,8,12,328.9795835
2014,1,8,13,238.1614524
2014,1,8,14,143.8000679
2014,1,8,15,117.4500703
2014,1,8,16,48.71636433
2014,1,8,17,3.149863353
2014,1,8,18,0
2014,1,8,19,0
2014,1,8,20,0
2014,1,8,21,0
2014,1,8,22,0
2014,1,8,23,0
2014,1,9,0,0
2014,1,9,1,0
2014,1,9,2,0
2014,1,9,3,0
2014,1,9,4,0
2014,1,9,5,0
2014,1,9,6,0.025648074
2014,1,9,7,7.041529153
2014,1,9,8,47.36966789
2014,1,9,9,129.2657783
2014,1,9,10,122.1538218
2014,1,9,11,122.5798976
2014,1,9,12,65.70254738
2014,1,9,13,126.5051692
2014,1,9,14,62.5175
2014,1,9,15,41.06826718
2014,1,9,16,14.78846709
2014,1,9,17,1.177960756
2014,1,9,18,0
2014,1,9,19,0
2014,1,9,20,0
2014,1,9,21,0
2014,1,9,22,0
2014,1,9,23,0
2014,1,10,0,0
2014,1,10,1,0
2014,1,10,2,0
2014,1,10,3,0
2014,1,10,4,0
2014,1,10,5,0
2014,1,10,6,0.022814768
2014,1,10,7,5.017386013
2014,1,10,8,21.71348709
2014,1,10,9,106.3129229
2014,1,10,10,77.26802981
2014,1,10,11,83.67516989
2014,1,10,12,72.8681149
2014,1,10,13,19.4341102
2014,1,10,14,33.65071873
2014,1,10,15,29.1406098
2014,1,10,16,9.275765819
2014,1,10,17,0.234597041
2014,1,10,18,0
2014,1,10,19,0
2014,1,10,20,0
2014,1,10,21,0
2014,1,10,22,0
2014,1,10,23,0
2014,1,11,0,0
2014,1,11,1,0
2014,1,11,2,0
2014,1,11,3,0
2014,1,11,4,0
2014,1,11,5,0
2014,1,11,6,0.082130794
2014,1,11,7,19.98634356
2014,1,11,8,111.2409986
2014,1,11,9,197.6657689
2014,1,11,10,285.9868577
2014,1,11,11,333.3689805
2014,1,11,12,121.1842208
2014,1,11,13,255.3396687
2014,1,11,14,93.53940283
2014,1,11,15,122.7411089
2014,1,11,16,29.16694824
2014,1,11,17,1.493413988
2014,1,11,18,0
2014,1,11,19,0
2014,1,11,20,0
2014,1,11,21,0
2014,1,11,22,0
2014,1,11,23,0
2014,1,12,0,0
2014,1,12,1,0
2014,1,12,2,0
2014,1,12,3,0
2014,1,12,4,0
2014,1,12,5,0
2014,1,12,6,0.0676363
2014,1,12,7,8.163215221
2014,1,12,8,94.44372501
2014,1,12,9,240.52906
2014,1,12,10,336.2838243
2014,1,12,11,260.9466119
2014,1,12,12,191.9753422
2014,1,12,13,214.2711597
2014,1,12,14,109.9513928
2014,1,12,15,73.81829741
2014,1,12,16,24.70285247
2014,1,12,17,2.198161105
2014,1,12,18,0
2014,1,12,19,0
2014,1,12,20,0
2014,1,12,21,0
2014,1,12,22,0
2014,1,12,23,0
2014,1,13,0,0
2014,1,13,1,0
2014,1,13,2,0
2014,1,13,3,0
2014,1,13,4,0
2014,1,13,5,0
2014,1,13,6,0.279286431
2014,1,13,7,48.32589459
2014,1,13,8,206.9916226
2014,1,13,9,644.1802223
2014,1,13,10,525.1143345
2014,1,13,11,464.6357321
2014,1,13,12,767.868296
2014,1,13,13,387.4817174
2014,1,13,14,276.5213898
2014,1,13,15,232.1511888
2014,1,13,16,68.50728183
2014,1,13,17,3.256524911
2014,1,13,18,0
2014,1,13,19,0
2014,1,13,20,0
2014,1,13,21,0
