year,month,day,hour,PAR,temperature
2012,9,25,8,63.48280729,16.07637736
2012,9,25,9,85.36036812,16.37754036
2012,9,25,10,47.91057058,16.47372613
2012,9,25,11,95.12380781,17.0350982
2012,9,25,12,61.08078668,17.54981759
2012,9,25,13,75.5974613,18.05066752
2012,9,25,14,68.05677593,18.36518186
2012,9,25,15,10.93899227,18.53175447
2012,9,25,16,35.84819914,18.20400133
2012,9,25,17,19.61211574,18.0649464
2012,9,25,18,0.073651536,18.20696963
2012,9,25,19,0,17.55150489
2012,9,25,20,0,17.39463327
2012,9,25,21,0,17.30783181
2012,9,25,22,0,17.07279527
2012,9,25,23,0,16.75835883
2012,9,26,0,0,16.81548381
2012,9,26,1,0,16.63303316
2012,9,26,2,0,16.52082691
2012,9,26,3,0,16.55578213
2012,9,26,4,0,16.31882265
2012,9,26,5,3.205414804,16.29454464
2012,9,26,6,32.55719659,16.20969547
2012,9,26,7,64.35375291,16.19287129
2012,9,26,8,71.93844108,16.1462617
2012,9,26,9,101.1735495,16.45506255
2012,9,26,10,95.29899148,16.77757049
2012,9,26,11,84.66664716,17.339978
2012,9,26,12,166.9419932,17.80192498
2012,9,26,13,88.26523604,18.30757176
2012,9,26,14,78.55566602,18.59633055
2012,9,26,15,52.08330278,18.65530119
2012,9,26,16,37.44195278,18.52601352
2012,9,26,17,13.05021864,18.198346
2012,9,26,18,1.31272631,18.21858419
2012,9,26,19,0,18.06860319
2012,9,26,20,0,17.6322882
2012,9,26,21,0,17.44317301
2012,9,26,22,0,17.29387061
2012,9,26,23,0,17.06773401
2012,9,27,0,0,17.42386229
2012,9,27,1,0,17.27451002
2012,9,27,2,0,17.09537193
2012,9,27,3,0,16.99576865
2012,9,27,4,0,16.79119853
2012,9,27,5,1.054274331,16.8218668
2012,9,27,6,42.84967495,16.65676123
2012,9,27,7,181.8212505,16.59593055
2012,9,27,8,104.7799077,16.82015603
2012,9,27,9,83.88423587,16.88686222
2012,9,27,10,116.3284252,17.36503451
2012,9,27,11,85.42433079,17.81633607
2012,9,27,12,112.2879527,18.32781029
2012,9,27,13,70.35343618,18.90869423
2012,9,27,14,91.39831285,19.44873693
2012,9,27,15,31.74769221,19.25679334
2012,9,27,16,33.54325515,19.24489844
2012,9,27,17,31.84215188,18.7924287
2012,9,27,18,0.006532475,18.91421199
2012,9,27,19,0,18.51185753
2012,9,27,20,0,18.34868544
2012,9,27,21,0,17.87325875
2012,9,27,22,0,17.88672045
2012,9,27,23,0,17.65385112
2012,9,28,0,0,14.98512589
2012,9,28,1,0,14.84469875
2012,9,28,2,0,14.74705664
2012,9,28,3,0,14.71122377
2012,9,28,4,0,14.56085413
2012,9,28,5,2.878927517,14.5430141
2012,9,28,6,66.16702622,14.4804982
2012,9,28,7,107.4124747,14.42882411
2012,9,28,8,58.48433542,14.42746639
2012,9,28,9,62.68308922,14.64235382
2012,9,28,10,98.87019299,14.92274925
2012,9,28,11,73.5141945,15.37278088
2012,9,28,12,46.14298846,15.74957022
2012,9,28,13,68.57211664,16.32479837
2012,9,28,14,70.4050217,16.78752025
2012,9,28,15,31.45667974,16.73230763
2012,9,28,16,40.11909881,16.20504194
2012,9,28,17,23.11708125,16.29554502
2012,9,28,18,0.239988483,16.29556559
2012,9,28,19,0,15.83165641
2012,9,28,20,0,15.87449286
2012,9,28,21,0,15.67641336
2012,9,28,22,0,15.31314597
2012,9,28,23,0,15.14052359
2012,9,29,0,0,14.4333255
2012,9,29,1,0,14.29544864
2012,9,29,2,0,14.15076862
2012,9,29,3,0,14.15475046
2012,9,29,4,0,14.14702981
2012,9,29,5,1.320154139,13.96373096
2012,9,29,6,42.42096293,13.79395247
2012,9,29,7,111.6610946,13.7883472
2012,9,29,8,43.72864753,13.86735187
2012,9,29,9,53.18702986,13.99164936
2012,9,29,10,58.21521759,14.43099261
2012,9,29,11,72.64440855,14.64180643
2012,9,29,12,13.03409073,15.16498289
2012,9,29,13,41.15200769,15.69374884
2012,9,29,14,54.74532964,15.89327795
2012,9,29,15,38.71097767,16.02512594
2012,9,29,16,23.76663847,15.69459138
2012,9,29,17,12.48197539,15.78864674
2012,9,29,18,0.310282745,15.70386955
2012,9,29,19,0,15.57830936
2012,9,29,20,0,15.1902302
2012,9,29,21,0,14.99273929
2012,9,29,22,0,14.78656609
2012,9,29,23,0,14.63259741
2012,9,30,0,0,16.14130379
2012,9,30,1,0,15.99500547
2012,9,30,2,0,15.84864617
2012,9,30,3,0,15.74823989
2012,9,30,4,0,15.68755412
2012,9,30,5,3.212458875,15.56833125
2012,9,30,6,45.42599786,15.39219439
2012,9,30,7,212.9577098,15.42000822
2012,9,30,8,54.93835568,15.61368285
2012,9,30,9,106.0994935,15.73114803
2012,9,30,10,34.87090851,16.17172489
2012,9,30,11,79.08177805,16.48998204
2012,9,30,12,92.7205443,17.25902887
2012,9,30,13,57.29281352,17.60401737
2012,9,30,14,63.27397134,18.00769765
2012,9,30,15,62.57354444,17.95718124
2012,9,30,16,37.09667708,17.7589884
2012,9,30,17,0.815849002,17.41867612
2012,9,30,18,2.229412604,17.51430659
2012,9,30,19,0,17.27477092
2012,9,30,20,0,16.9796001
2012,9,30,21,0,16.72333303
2012,9,30,22,0,16.51262416
2012,9,30,23,0,16.23043828
2012,10,1,0,0,13.49871679
2012,10,1,1,0,13.37592746
2012,10,1,2,0,13.26071778
2012,10,1,3,0,13.0706912
2012,10,1,4,0,13.05265885
2012,10,1,5,0.041004971,12.94836121
2012,10,1,6,5.091016209,12.82142738
2012,10,1,7,194.6885569,12.7420621
2012,10,1,8,94.04597457,12.82095442
2012,10,1,9,45.9593489,12.91468703
2012,10,1,10,121.9216853,13.21705838
2012,10,1,11,112.3871121,13.53099022
2012,10,1,12,73.76628383,14.07621454
2012,10,1,13,64.73726972,14.19173506
2012,10,1,14,72.95702352,14.37447394
2012,10,1,15,50.39557349,14.45947767
2012,10,1,16,23.28806061,14.62239458
2012,10,1,17,14.38916533,14.52979099
2012,10,1,18,0.011677736,14.2961054
2012,10,1,19,0,13.9860227
2012,10,1,20,0,14.06534175
2012,10,1,21,0,14.15869104
2012,10,1,22,0,13.69111046
2012,10,1,23,0,13.7220009
2012,10,2,0,0,14.81259474
2012,10,2,1,0,14.6980296
2012,10,2,2,0,14.53766456
2012,10,2,3,0,14.46439467
2012,10,2,4,0,14.28127902
2012,10,2,5,0.027249275,14.17955055
2012,10,2,6,3.479013719,14.00823109
2012,10,2,7,20.4839398,13.92320938
2012,10,2,8,49.39604601,13.89747186
2012,10,2,9,28.68783059,14.22565308
2012,10,2,10,23.84923362,14.62949092
2012,10,2,11,20.25042029,14.76228367
2012,10,2,12,40.62514138,15.03029708
2012,10,2,13,15.99505421,15.51314665
2012,10,2,14,11.88218517,15.96142772
2012,10,2,15,18.77838319,15.89305364
2012,10,2,16,10.41892267,15.92458101
2012,10,2,17,1.582423286,15.52134933
2012,10,2,18,0.000836833,15.60647595
2012,10,2,19,0,15.64100343
2012,10,2,20,0,15.43752735
2012,10,2,21,0,15.49530954
2012,10,2,22,0,14.81426503
2012,10,2,23,0,15.39382158
2012,10,3,0,0,15.47654443
2012,10,3,1,0,15.33671846
2012,10,3,2,0,15.18066802
2012,10,3,3,0,15.05080038
2012,10,3,4,0,14.88259792
2012,10,3,5,0.01389629,14.64512502
2012,10,3,6,10.36767485,14.71306929
2012,10,3,7,1.325696516,14.68953623
2012,10,3,8,128.2675795,14.59688815
2012,10,3,9,53.95330733,14.88373131
2012,10,3,10,112.4451401,15.10349353
2012,10,3,11,78.35612541,15.54380052
2012,10,3,12,7.237643747,15.96146325
2012,10,3,13,47.17340493,16.41034895
2012,10,3,14,38.09899541,16.54774074
2012,10,3,15,36.00455962,16.58411302
2012,10,3,16,12.573353,16.78036543
2012,10,3,17,0.89138805,16.8265687
2012,10,3,18,0.001819752,16.550373
2012,10,3,19,0,16.24868884
2012,10,3,20,0,16.04924304
2012,10,3,21,0,15.85663956
2012,10,3,22,0,15.91156347
2012,10,3,23,0,15.45828036
2012,10,4,0,0,14.29878484
2012,10,4,1,0,14.16327917
2012,10,4,2,0,14.04544466
2012,10,4,3,0,13.95186191
2012,10,4,4,0,13.81700923
2012,10,4,5,0.031950376,13.69024689
2012,10,4,6,9.398965038,13.54291731
2012,10,4,7,146.9502066,13.4391868
2012,10,4,8,97.63005279,13.6893266
2012,10,4,9,76.85795311,13.57596274
2012,10,4,10,90.34565782,14.15762265
2012,10,4,11,103.3205676,14.21226643
2012,10,4,12,88.10949926,14.87690462
2012,10,4,13,84.38650832,15.16662654
2012,10,4,14,26.0471699,15.1878034
2012,10,4,15,37.38820447,15.2678569
2012,10,4,16,29.67608484,15.37038762
2012,10,4,17,4.863019937,14.97558113
2012,10,4,18,0.001925216,15.2516993
2012,10,4,19,0,15.12051582
2012,10,4,20,0,14.61754753
2012,10,4,21,0,14.87288486
2012,10,4,22,0,14.5999355
2012,10,4,23,0,14.19358684
2012,10,5,0,0,12.46297271
2012,10,5,1,0,12.34387372
2012,10,5,2,0,12.22407737
2012,10,5,3,0,12.11462059
2012,10,5,4,0,12.01706845
2012,10,5,5,0.017900618,11.96089424
2012,10,5,6,38.23684035,11.86020902
2012,10,5,7,3.708689085,11.7307767
2012,10,5,8,20.95360094,11.78555168
2012,10,5,9,113.2981903,11.85034113
2012,10,5,10,72.46131668,12.29373104
2012,10,5,11,93.43188759,12.29081342
2012,10,5,12,100.5245164,12.7608791
2012,10,5,13,67.89834187,13.15518983
2012,10,5,14,69.49437173,13.22861111
2012,10,5,15,64.44227211,13.37805685
2012,10,5,16,32.68800539,13.46316175
2012,10,5,17,3.237894842,13.46010742
2012,10,5,18,0.000758998,13.11648182
2012,10,5,19,0,12.98624082
2012,10,5,20,0,12.91765326
2012,10,5,21,0,12.77805119
2012,10,5,22,0,12.83281826
2012,10,5,23,0,12.40656351
2012,10,6,0,0,12.08035019
2012,10,6,1,0,11.97919533
2012,10,6,2,0,11.80615144
2012,10,6,3,0,11.79787096
2012,10,6,4,0,11.6145802
2012,10,6,5,0.045512081,11.53567725
2012,10,6,6,5.022050689,11.51843541
2012,10,6,7,170.355676,11.43303803
2012,10,6,8,62.82513717,11.40049038
2012,10,6,9,105.2688953,11.58617103
2012,10,6,10,109.2131715,11.96688697
2012,10,6,11,110.3491775,12.16624388
2012,10,6,12,127.2107607,12.40623695
2012,10,6,13,106.849421,12.64483638
2012,10,6,14,64.32827221,12.90830781
2012,10,6,15,60.54994457,13.13533991
2012,10,6,16,20.16320017,12.86492559
2012,10,6,17,4.113858545,13.18462558
2012,10,6,18,0.003888287,12.93702823
2012,10,6,19,0,12.71021075
2012,10,6,20,0,12.5476941
2012,10,6,21,0,12.5786952
2012,10,6,22,0,12.29275942
2012,10,6,23,0,12.21998393
2012,10,7,0,0,13.42755968
2012,10,7,1,0,13.29207004
2012,10,7,2,0,13.18922459
2012,10,7,3,0,12.97430541
2012,10,7,4,0,12.97122761
2012,10,7,5,0.013903633,12.83074378
2012,10,7,6,9.751135815,12.84099172
2012,10,7,7,55.49043553,12.65693506
2012,10,7,8,64.44099465,12.5099305
2012,10,7,9,34.32887499,12.86092607
2012,10,7,10,34.92111027,13.26872649
2012,10,7,11,45.49740593,13.46948761
2012,10,7,12,41.80360365,13.68918446
2012,10,7,13,37.70988043,14.07727739
2012,10,7,14,23.28078721,14.19259456
2012,10,7,15,22.16099341,14.48806358
2012,10,7,16,8.327893024,14.24274539
2012,10,7,17,2.28459827,14.6002819
2012,10,7,18,0.001303856,14.11262965
2012,10,7,19,0,14.02310491
2012,10,7,20,0,13.70651573
2012,10,7,21,0,13.66951466
2012,10,7,22,0,13.73434391
2012,10,7,23,0,13.64876176
2012,10,8,0,0,13.94139205
2012,10,8,1,0,13.81595465
2012,10,8,2,0,13.6963715
2012,10,8,3,0,13.49276401
2012,10,8,4,0,13.44127978
2012,10,8,5,0.029479546,13.29987581
2012,10,8,6,4.330815292,13.2745472
2012,10,8,7,150.0929952,13.24757231
2012,10,8,8,124.7630387,13.16806109
2012,10,8,9,79.84159265,13.35666431
2012,10,8,10,114.7730676,13.62549242
2012,10,8,11,95.0254073,13.95384649
2012,10,8,12,70.03879038,14.59039549
2012,10,8,13,85.33661121,14.40000965
2012,10,8,14,69.63425913,15.19755679
2012,10,8,15,49.47330476,14.971975
2012,10,8,16,43.76935929,14.84773647
2012,10,8,17,8.966531017,14.95507975
2012,10,8,18,0.007102727,14.99418046
2012,10,8,19,0,14.83538806
2012,10,8,20,0,14.30317376
2012,10,8,21,0,14.56558662
2012,10,8,22,0,13.97650337
2012,10,8,23,0,13.9538664
2012,10,9,0,0,14.44452961
2012,10,9,1,0,14.33001156
2012,10,9,2,0,14.11954713
2012,10,9,3,0,14.05566449
2012,10,9,4,0,14.02188638
2012,10,9,5,0.010639909,13.77327008
2012,10,9,6,20.79299299,13.77414955
2012,10,9,7,93.97865492,13.44918022
2012,10,9,8,149.3330184,13.65698343
2012,10,9,9,69.77413753,13.67124162
2012,10,9,10,86.39182169,14.24145133
2012,10,9,11,92.93873973,14.47075644
2012,10,9,12,28.33807381,15.02854151
2012,10,9,13,98.09059217,15.16910063
2012,10,9,14,66.64871679,15.30642667
2012,10,9,15,43.71878407,15.15369222
2012,10,9,16,16.70521114,15.52128473
2012,10,9,17,5.232748496,15.51128529
2012,10,9,18,0.004365908,14.93126863
2012,10,9,19,0,15.41797716
2012,10,9,20,0,14.79985757
2012,10,9,21,0,15.05896323
2012,10,9,22,0,14.95042196
2012,10,9,23,0,14.7255176
2012,10,10,0,0,13.83733158
2012,10,10,1,0,13.69956168
2012,10,10,2,0,13.57296458
2012,10,10,3,0,13.45010329
2012,10,10,4,0,13.37672358
2012,10,10,5,0.004269463,13.24834954
2012,10,10,6,20.11212716,13.09317256
2012,10,10,7,30.59673605,12.94514225
2012,10,10,8,113.1144452,13.0424887
2012,10,10,9,66.68267726,13.13813127
2012,10,10,10,72.83608067,13.67390975
2012,10,10,11,127.1190506,14.07464703
2012,10,10,12,82.25307618,13.99432636
2012,10,10,13,108.8600568,14.50049393
2012,10,10,14,118.2226987,14.95578562
2012,10,10,15,66.16929457,14.92376957
2012,10,10,16,31.74318073,14.91677233
2012,10,10,17,8.356386312,14.77264101
2012,10,10,18,0.001768134,14.75307488
2012,10,10,19,0,14.53221467
2012,10,10,20,0,14.46525396
2012,10,10,21,0,14.15576922
2012,10,10,22,0,14.09795054
2012,10,10,23,0,13.74496282
2012,10,11,0,0,12.90642434
2012,10,11,1,0,12.81395488
2012,10,11,2,0,12.6466933
2012,10,11,3,0,12.55851174
2012,10,11,4,0,12.51645284
2012,10,11,5,0.026489535,12.39100405
2012,10,11,6,8.716555676,12.2743939
2012,10,11,7,63.78515118,12.24437073
2012,10,11,8,117.1097885,12.20996048
2012,10,11,9,62.44422193,12.27290441
2012,10,11,10,119.8147933,12.75124922
2012,10,11,11,142.0258909,13.13590436
2012,10,11,12,138.3714456,13.27596985
2012,10,11,13,106.3049545,13.66288914
2012,10,11,14,37.01981338,13.52918008
2012,10,11,15,60.8932409,13.98758112
2012,10,11,16,39.78829539,13.58783531
2012,10,11,17,8.32531283,14.06253511
2012,10,11,18,0.003975567,13.73655136
2012,10,11,19,0,13.41543705
2012,10,11,20,0,13.26242658
2012,10,11,21,0,13.31834562
2012,10,11,22,0,13.37112704
2012,10,11,23,0,12.86544122
2012,10,12,0,0,10.76949416
2012,10,12,1,0,10.67608491
2012,10,12,2,0,10.55746359
2012,10,12,3,0,10.49136785
2012,10,12,4,0,10.40527744
2012,10,12,5,0.02152573,10.20544882
2012,10,12,6,24.58894151,10.13915108
2012,10,12,7,50.75100931,10.20373543
2012,10,12,8,107.1531682,10.17069374
2012,10,12,9,120.5338774,10.48495709
2012,10,12,10,52.59169082,10.57616889
2012,10,12,11,131.5809658,10.82252135
2012,10,12,12,148.0331377,11.05397864
2012,10,12,13,87.1063568,11.24071017
2012,10,12,14,82.58859229,11.57600929
2012,10,12,15,51.63692178,11.67705506
2012,10,12,16,47.98454688,11.73169443
2012,10,12,17,3.074126394,11.35293709
2012,10,12,18,0.008307981,11.32612533
2012,10,12,19,0,11.35099124
2012,10,12,20,0,11.22955527
2012,10,12,21,0,11.15157401
2012,10,12,22,0,11.20058446
2012,10,12,23,0,10.94498146
2012,10,13,0,0,11.05198551
2012,10,13,1,0,10.94439389
2012,10,13,2,0,10.85477046
2012,10,13,3,0,10.71756657
2012,10,13,4,0,10.71379409
2012,10,13,5,0.064559396,10.57375624
2012,10,13,6,6.857908812,10.4692297
2012,10,13,7,69.68148514,10.37982149
2012,10,13,8,107.5094438,10.46570972
2012,10,13,9,77.75173957,10.40009005
2012,10,13,10,131.1874656,10.78211142
2012,10,13,11,93.42909949,11.10463265
2012,10,13,12,111.2726093,11.43555532
2012,10,13,13,141.0173536,11.55327562
2012,10,13,14,88.04683993,11.7506862
2012,10,13,15,82.21934157,11.76665014
2012,10,13,16,31.4389309,11.93178717
2012,10,13,17,5.463069489,11.74167241
2012,10,13,18,0.006719671,11.53836057
2012,10,13,19,0,11.69192224
2012,10,13,20,0,11.53599943
2012,10,13,21,0,11.28679058
2012,10,13,22,0,11.12800704
2012,10,13,23,0,11.2729495
2012,10,14,0,0,10.97296941
2012,10,14,1,0,10.84773047
2012,10,14,2,0,10.7974265
2012,10,14,3,0,10.66927071
2012,10,14,4,0,10.6083949
2012,10,14,5,0.045203587,10.55601321
2012,10,14,6,9.611469871,10.32936552
2012,10,14,7,149.1686217,10.23967214
2012,10,14,8,141.6114886,10.40301343
2012,10,14,9,115.2896312,10.57641004
2012,10,14,10,95.13863602,10.63777318
2012,10,14,11,157.3528915,10.82281311
2012,10,14,12,127.3291336,11.21071222
2012,10,14,13,103.5416962,11.50730194
2012,10,14,14,112.2267395,11.56514456
2012,10,14,15,71.73638941,11.83265555
2012,10,14,16,27.18097827,11.72596611
2012,10,14,17,2.34681307,11.66362993
2012,10,14,18,0.00949384,11.58798662
2012,10,14,19,0,11.40631204
2012,10,14,20,0,11.29076798
2012,10,14,21,0,11.20940605
2012,10,14,22,0,11.31282349
2012,10,14,23,0,10.96361844
2012,10,15,0,0,11.72353697
2012,10,15,1,0,11.61857488
2012,10,15,2,0,11.51348564
2012,10,15,3,0,11.40917034
2012,10,15,4,0,11.34073861
2012,10,15,5,0.093605345,11.15430291
2012,10,15,6,13.76137575,11.03076607
2012,10,15,7,96.2213781,11.13705217
2012,10,15,8,230.4129614,11.18629158
2012,10,15,9,126.0010901,11.30557346
2012,10,15,10,219.6789689,11.51764262
2012,10,15,11,174.5294824,11.69157
2012,10,15,12,216.048585,12.01521086
2012,10,15,13,193.6383081,12.00715072
2012,10,15,14,130.8430886,12.48572175
2012,10,15,15,106.0802562,12.73894744
2012,10,15,16,44.38928726,12.69442518
2012,10,15,17,1.400390469,12.49901338
2012,10,15,18,0.005803561,12.64030007
2012,10,15,19,0,12.21622425
2012,10,15,20,0,12.14099624
2012,10,15,21,0,12.07966263
2012,10,15,22,0,11.94823248
2012,10,15,23,0,11.83753599
2012,10,16,0,0,13.04487029
2012,10,16,1,0,12.92591914
2012,10,16,2,0,12.78775567
2012,10,16,3,0,12.6749185
2012,10,16,4,0,12.64316066
2012,10,16,5,0.024567262,12.47893947
2012,10,16,6,28.34573357,12.35447528
2012,10,16,7,57.99376887,12.2820517
2012,10,16,8,96.59410952,12.4084547
2012,10,16,9,92.46681066,12.48436304
2012,10,16,10,68.3909891,12.70912697
2012,10,16,11,189.9882732,13.20477222
2012,10,16,12,127.1953548,13.43486525
2012,10,16,13,118.27284,13.71446475
2012,10,16,14,82.53197889,13.98763806
2012,10,16,15,65.56216943,14.03728903
2012,10,16,16,43.47725858,13.82649832
2012,10,16,17,13.43193595,14.07581111
2012,10,16,18,0.00554546,14.03432704
2012,10,16,19,0,13.68472282
2012,10,16,20,0,13.23711228
2012,10,16,21,0,13.61086621
2012,10,16,22,0,13.52544
2012,10,16,23,0,13.15608988
2012,10,17,0,0,14.71875327
2012,10,17,1,0,14.59540791
2012,10,17,2,0,14.47504941
2012,10,17,3,0,14.26023098
2012,10,17,4,0,14.19091492
2012,10,17,5,0.01173638,14.11946092
2012,10,17,6,33.62431792,14.02369528
2012,10,17,7,267.2501053,13.90499643
2012,10,17,8,181.7326875,13.95889639
2012,10,17,9,63.93188294,14.12197577
2012,10,17,10,111.0875918,14.67199087
2012,10,17,11,217.4475353,14.62593837
2012,10,17,12,96.31395684,15.199515
2012,10,17,13,100.9948045,15.50600016
2012,10,17,14,91.99399175,15.52877888
2012,10,17,15,91.6775003,16.12083754
2012,10,17,16,33.77895003,15.71256148
2012,10,17,17,14.16132244,15.92855392
2012,10,17,18,0.009761096,15.867821
2012,10,17,19,0,15.16225775
2012,10,17,20,0,15.03889162
2012,10,17,21,0,15.22360859
2012,10,17,22,0,14.97911149
2012,10,17,23,0,14.5282194
2012,10,18,0,0,14.13025289
2012,10,18,1,0,14.01416456
2012,10,18,2,0,13.81894507
2012,10,18,3,0,13.77339238
2012,10,18,4,0,13.58865896
2012,10,18,5,0.093055098,13.43954301
2012,10,18,6,56.83874543,13.51317852
2012,10,18,7,139.5796784,13.24571745
2012,10,18,8,560.9983254,13.24147302
2012,10,18,9,279.6116776,13.41646441
2012,10,18,10,366.6757838,13.92097321
2012,10,18,11,479.6896932,14.09945828
2012,10,18,12,431.1271766,14.47534705
2012,10,18,13,211.7077102,14.93626373
2012,10,18,14,318.5059257,15.44041125
2012,10,18,15,206.6252952,14.8637928
2012,10,18,16,41.21982297,15.10767639
2012,10,18,17,10.14540891,15.09029949
2012,10,18,18,0.001158442,15.14529447
2012,10,18,19,0,14.71097717
2012,10,18,20,0,14.37720163
2012,10,18,21,0,14.51855447
2012,10,18,22,0,14.6736932
2012,10,18,23,0,14.35911729
2012,10,19,0,0,12.91806995
2012,10,19,1,0,12.82134097
2012,10,19,2,0,12.6756548
2012,10,19,3,0,12.56799074
2012,10,19,4,0,12.41865553
2012,10,19,5,0.005657412,12.41737908
2012,10,19,6,47.2779462,12.23926267
2012,10,19,7,114.0776023,12.1791176
2012,10,19,8,140.2772528,12.22162492
2012,10,19,9,143.5073154,12.36285707
2012,10,19,10,188.1715557,12.60067893
2012,10,19,11,202.9114448,13.03214018
2012,10,19,12,134.6600465,13.36013298
2012,10,19,13,108.6974868,13.56260978
2012,10,19,14,157.7763028,13.79665768
2012,10,19,15,77.33502836,13.87748361
2012,10,19,16,77.42332579,13.8858035
2012,10,19,17,5.69822193,13.51887466
2012,10,19,18,0.003055934,13.56815903
2012,10,19,19,0,13.39509143
2012,10,19,20,0,13.36429697
2012,10,19,21,0,13.38491452
2012,10,19,22,0,12.93336057
2012,10,19,23,0,13.19313103
2012,10,20,0,0,11.8066647
2012,10,20,1,0,11.70191469
2012,10,20,2,0,11.60420888
2012,10,20,3,0,11.46225864
2012,10,20,4,0,11.37068796
2012,10,20,5,0.056831665,11.31483856
2012,10,20,6,20.2902289,11.21969929
2012,10,20,7,130.3353938,11.17223288
2012,10,20,8,113.9926666,11.1636213
2012,10,20,9,70.28055623,11.35662639
2012,10,20,10,99.17992387,11.5771705
2012,10,20,11,118.835958,11.72516619
2012,10,20,12,111.9329839,12.30330696
2012,10,20,13,102.5406077,12.5138118
2012,10,20,14,126.4284892,12.6452546
2012,10,20,15,39.06528344,12.80129661
2012,10,20,16,29.68636934,12.84889834
2012,10,20,17,3.99306495,12.72542718
2012,10,20,18,0.000466469,12.62209154
2012,10,20,19,0,12.35502741
2012,10,20,20,0,12.08822464
2012,10,20,21,0,12.27461726
2012,10,20,22,0,12.08803333
2012,10,20,23,0,12.04274817
2012,10,21,0,0,11.67018557
2012,10,21,1,0,11.56552806
2012,10,21,2,0,11.43447326
2012,10,21,3,0,11.36119712
2012,10,21,4,0,11.27821206
2012,10,21,5,0.066914119,11.06302478
2012,10,21,6,21.18866312,11.07202752
2012,10,21,7,272.9207803,11.06248103
2012,10,21,8,156.2825035,11.09555261
2012,10,21,9,141.7067736,11.21983144
2012,10,21,10,150.2009373,11.61769379
2012,10,21,11,56.4197274,11.80926939
2012,10,21,12,171.2759571,11.96505451
2012,10,21,13,97.31585372,12.37477076
2012,10,21,14,120.292807,12.36532649
2012,10,21,15,91.49065645,12.38246529
2012,10,21,16,17.17566643,12.41533555
2012,10,21,17,9.988802163,12.69269005
2012,10,21,18,0.000652649,12.61779011
2012,10,21,19,0,12.13453537
2012,10,21,20,0,12.14102038
2012,10,21,21,0,11.79213293
2012,10,21,22,0,12.13507636
2012,10,21,23,0,11.79487118
2012,10,22,0,0,11.24666885
2012,10,22,1,0,11.13634831
2012,10,22,2,0,11.04084078
2012,10,22,3,0,10.90717348
2012,10,22,4,0,10.91156514
2012,10,22,5,0.016573097,10.77167545
2012,10,22,6,28.07962263,10.66390143
2012,10,22,7,224.685586,10.6240572
2012,10,22,8,286.49542,10.64844098
2012,10,22,9,136.9494878,10.76424224
2012,10,22,10,153.4310181,11.04475457
2012,10,22,11,299.7857486,11.41020155
2012,10,22,12,255.1067333,11.4830095
2012,10,22,13,116.7804379,11.72023317
2012,10,22,14,176.1965568,11.89278756
2012,10,22,15,115.9663124,12.15874541
2012,10,22,16,58.81719172,12.00516788
2012,10,22,17,0.218704567,12.06654276
2012,10,22,18,0.0045223,12.14036049
2012,10,22,19,0,11.81620018
2012,10,22,20,0,11.92285545
2012,10,22,21,0,11.74624641
2012,10,22,22,0,11.32618486
2012,10,22,23,0,11.47320323
2012,10,23,0,0,11.01077821
2012,10,23,1,0,10.93144504
2012,10,23,2,0,10.80851107
2012,10,23,3,0,10.76645799
2012,10,23,4,0,10.63953068
2012,10,23,5,0.05597887,10.51075981
2012,10,23,6,15.74904805,10.414014
2012,10,23,7,125.3351314,10.34903961
2012,10,23,8,118.9853114,10.47452353
2012,10,23,9,174.8859259,10.50672094
2012,10,23,10,135.307389,10.77646791
2012,10,23,11,244.6570848,11.09456354
2012,10,23,12,175.9295672,11.27153673
2012,10,23,13,184.7193325,11.49330869
2012,10,23,14,221.1322527,11.69187061
2012,10,23,15,100.608326,11.8395512
2012,10,23,16,50.99839364,11.78717781
2012,10,23,17,4.389158223,11.70391823
2012,10,23,18,0.01145248,11.92037892
2012,10,23,19,0,11.78353173
2012,10,23,20,0,11.52799029
2012,10,23,21,0,11.34025518
2012,10,23,22,0,11.2245525
2012,10,23,23,0,11.20348186
2012,10,24,0,0,11.0093219
2012,10,24,1,0,10.90919576
2012,10,24,2,0,10.84477693
2012,10,24,3,0,10.75346267
2012,10,24,4,0,10.62035292
2012,10,24,5,0.020892111,10.56296337
2012,10,24,6,49.50396809,10.47525163
2012,10,24,7,128.7956071,10.34660003
2012,10,24,8,231.2168994,10.35802487
2012,10,24,9,144.3621321,10.36143286
2012,10,24,10,216.2375443,10.85786253
2012,10,24,11,235.6064644,10.87752678
2012,10,24,12,257.1903909,11.2828159
2012,10,24,13,180.2021152,11.46911214
2012,10,24,14,163.6037539,11.81257621
2012,10,24,15,95.73680737,11.79626474
2012,10,24,16,45.78429383,11.96930759
2012,10,24,17,11.51203665,11.77552987
2012,10,24,18,0.009796278,11.58643627
2012,10,24,19,0,11.55866947
2012,10,24,20,0,11.23941955
2012,10,24,21,0,11.23664589
2012,10,24,22,0,11.45864951
2012,10,24,23,0,10.9567645
2012,10,25,0,0,10.784728
2012,10,25,1,0,10.68309331
2012,10,25,2,0,10.56100063
2012,10,25,3,0,10.5190032
2012,10,25,4,0,10.38016033
2012,10,25,5,0.001176272,10.31601713
2012,10,25,6,2.033443761,10.20763481
2012,10,25,7,27.47762888,10.19808268
2012,10,25,8,12.83216421,10.07572494
2012,10,25,9,22.89332435,10.35069301
2012,10,25,10,23.99816795,10.49063901
2012,10,25,11,38.54338349,10.87618996
